Закупки по;Реестровый номер закупки;Способ определения поставщика (подрядчика, исполнителя), подрядной организации (размещения закупки);Наименование закупки;Предмет электронного аукциона (только для ПП РФ 615);Идентификационный код закупки;Номер лота;Наименование лота;Начальная (максимальная) цена контракта;Валюта;Начальная (максимальная) цена в валюте контракта;Валюта контракта;Классификация по ОКДП;Классификация по ОКПД;Классификация по ОКПД2;Код позиции;Наименование Заказчика;Организация, осуществляющая размещение ;Дата размещения;Дата обновления;Этап закупки;Особенности размещения заказа\ Преимущества (44-ФЗ);Дата начала подачи заявок;Дата окончания подачи заявок;Дата проведения электронного аукциона
223-ФЗ;№31603693104;Прочие;"Открытый запрос котировок по выбору организации для предоставления простых (неисключительных) лицензий/сублицензий на специализированное программное обеспечение:(Лот 1) V-Ray 3.0 Workstation для 3ds Max, коммерческий, английский; (Лот 2) Trimble SketchUp Pro 2016 with 1 year Maintenance %26amp; Support; (Лот 3) CorelDRAW Graphics Suite X7 Single User License; (Лот 4) PhpStorm - Commercial annual subscription для нужд АО «СберТех»";;;2;"Trimble SketchUp Pro 2016 with 1 year Maintenance %26amp; Support";650.00;USD;;;;;"62: Продукты программные и услуги по разработке программного обеспечения; консультационные и аналогичные услуги в области информационных технологий";"62: Продукты программные и услуги по разработке программного обеспечения; консультационные и аналогичные услуги в области информационных технологий";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК - ТЕХНОЛОГИИ""";;24.05.2016;24.05.2016;Работа комиссии;;24.05.2016;02.06.2016;
223-ФЗ;№31603693104;Прочие;"Открытый запрос котировок по выбору организации для предоставления простых (неисключительных) лицензий/сублицензий на специализированное программное обеспечение:(Лот 1) V-Ray 3.0 Workstation для 3ds Max, коммерческий, английский; (Лот 2) Trimble SketchUp Pro 2016 with 1 year Maintenance %26amp; Support; (Лот 3) CorelDRAW Graphics Suite X7 Single User License; (Лот 4) PhpStorm - Commercial annual subscription для нужд АО «СберТех»";;;3;CorelDRAW Graphics Suite X7 Single User License;501.98;USD;;;;;"62: Продукты программные и услуги по разработке программного обеспечения; консультационные и аналогичные услуги в области информационных технологий";"62: Продукты программные и услуги по разработке программного обеспечения; консультационные и аналогичные услуги в области информационных технологий";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК - ТЕХНОЛОГИИ""";;24.05.2016;24.05.2016;Работа комиссии;;24.05.2016;02.06.2016;
223-ФЗ;№31603693104;Прочие;"Открытый запрос котировок по выбору организации для предоставления простых (неисключительных) лицензий/сублицензий на специализированное программное обеспечение:(Лот 1) V-Ray 3.0 Workstation для 3ds Max, коммерческий, английский; (Лот 2) Trimble SketchUp Pro 2016 with 1 year Maintenance %26amp; Support; (Лот 3) CorelDRAW Graphics Suite X7 Single User License; (Лот 4) PhpStorm - Commercial annual subscription для нужд АО «СберТех»";;;4;PhpStorm - Commercial annual subscription;193.03;USD;;;;;"62: Продукты программные и услуги по разработке программного обеспечения; консультационные и аналогичные услуги в области информационных технологий";"62: Продукты программные и услуги по разработке программного обеспечения; консультационные и аналогичные услуги в области информационных технологий";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК - ТЕХНОЛОГИИ""";;24.05.2016;24.05.2016;Работа комиссии;;24.05.2016;02.06.2016;
223-ФЗ;№31603692252;Закупка у единственного поставщика (подрядчика, исполнителя);"Договор на неисключительные права использования ""Сбис++ Расширенный аналитический блок""";;;1;"Договор на неисключительные права использования ""Сбис++ Расширенный аналитический блок""";15000.00;RUB;;;;;"62: Продукты программные и услуги по разработке программного обеспечения; консультационные и аналогичные услуги в области информационных технологий";"62: Продукты программные и услуги по разработке программного обеспечения; консультационные и аналогичные услуги в области информационных технологий";"Муниципальное учреждение физической культуры и спорта ""Спортивный клуб Бронницы""";;24.05.2016;24.05.2016;Работа комиссии;;24.05.2016;;
44-ФЗ;№0380200000116002235;Электронный аукцион;Поставка программного обеспечения для проведения государственной (итоговой) аттестации;;;;;729000.00;RUB;;;;;62.01.29.000: Оригиналы программного обеспечения прочие;62.01.29.000: Оригиналы программного обеспечения прочие;МИНИСТЕРСТВО ОБРАЗОВАНИЯ И НАУКИ РЕСПУБЛИКИ ХАКАСИЯ;МИНИСТЕРСТВО ПО РЕГУЛИРОВАНИЮ КОНТРАКТНОЙ СИСТЕМЫ В СФЕРЕ ЗАКУПОК РЕСПУБЛИКИ ХАКАСИЯ;13.05.2016;23.05.2016;Работа комиссии;;13.05.2016;23.05.2016;
223-ФЗ;№31603658968;Прочие;"[33323] Выбор компании «Forrester Research, Inc.» в качестве единственного поставщика подписки на информационно-аналитические услуги Forrester BT RoleView + M%26amp;S ext. на основании п. 2.2.5.3 Положения о закупках Банка № 2348 от 05.12.2011 г.";;;1;"Подписка на информационно-аналитические услуги Forrester BT RoleView + M%26amp;S ext. Объем: 1 комплект.";58410.00;EUR;;;;;63.9: Услуги информационные прочие;63.9: Услуги информационные прочие;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""";;16.05.2016;16.05.2016;Работа комиссии;;16.05.2016;13.05.2016;
223-ФЗ;№31603652595;Прочие;Тестовый лот СМП;;;1;Тестовый лот СМП;100.00;RUB;;;;;63: Услуги в области информационных технологий;63: Услуги в области информационных технологий;"Общество с ограниченной ответственностью ""ФогСофт""";;13.05.2016;13.05.2016;Работа комиссии;;13.05.2016;12.05.2016;
223-ФЗ;№31603646550;Прочие;УСЛУГИ ИНФОРМАЦИОННО-ВЫЧИСЛИТЕЛЬНЫЕ;;;1;"Услуги по технической поддержке информационных технологий. Услуги сопровождения информационно-справочной системы ""Техэксперт""";556657.92;RUB;;;;;62.02.30.000: Услуги по технической поддержке информационных технологий;62.02.30.000: Услуги по технической поддержке информационных технологий;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ГАЗПРОМ ГАЗОРАСПРЕДЕЛЕНИЕ ВОЛГОГРАД""";;12.05.2016;12.05.2016;Работа комиссии;;12.05.2016;24.05.2016;
223-ФЗ;№31603644164;Закупка у единственного поставщика (подрядчика, исполнителя);услуги в области информационных технологий ;;;1;Услуги в области информационных технологий;149000.00;RUB;;;;;62.09: Услуги в области информационных технологий прочие и компьютерные услуги;62.09: Услуги в области информационных технологий прочие и компьютерные услуги;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ОЭК-ФИНАНС""";;11.05.2016;11.05.2016;Работа комиссии;;11.05.2016;;
223-ФЗ;№31603642388;Прочие;Закупка услуг по сопровождению информационной системы правовых актов (ИСПА);;;1;Закупка услуг по сопровождению информационной системы правовых актов (ИСПА);299720.00;RUB;;;;;62.01: Продукты программные и услуги по разработке и тестированию программного обеспечения;62.01: Продукты программные и услуги по разработке и тестированию программного обеспечения;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""АВИАТЕХПРИЕМКА""";;11.05.2016;11.05.2016;Подача заявок;;11.05.2016;;
44-ФЗ;№0119200000116001822;Запрос котировок;№ ЗК2092/16 «Оказание субъектами малого предпринимательства, социально ориентированными некоммерческими организациями услуг по сопровождению программного продукта «Парус-Бюджет 10»»;;;;;150000.00;RUB;;;;;62.02.20.190: Услуги консультативные в области компьютерных технологий прочие;62.02.20.190: Услуги консультативные в области компьютерных технологий прочие;МИНИСТЕРСТВО ФИНАНСОВ КРАСНОЯРСКОГО КРАЯ;АГЕНТСТВО ГОСУДАРСТВЕННОГО ЗАКАЗА КРАСНОЯРСКОГО КРАЯ;28.04.2016;10.05.2016;Работа комиссии;Субъектам малого предпринимательства и социально ориентированным некоммерческим организациям (в соответствии со статьей 30 Федерального закона № 44-ФЗ);29.04.2016;10.05.2016;
223-ФЗ;№31603618854;Прочие;право заключения договора на оказание услуг по технической поддержке программного обеспечения МSC. Nastran, Patran, № 03-44/16 ;;;1;Оказание услуг по технической поддержке ПО MSC.Nastran, Patran;2064618.80;RUB;;;;;62.02.20: Услуги консультативные по вопросам систем и программному обеспечению;62.02.20: Услуги консультативные по вопросам систем и программному обеспечению;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЙ И ПРОЕКТНО-КОНСТРУКТОРСКИЙ ИНСТИТУТ ЭНЕРГЕТИЧЕСКИХ ТЕХНОЛОГИЙ ""АТОМПРОЕКТ""";;29.04.2016;10.05.2016;Работа комиссии;;29.04.2016;17.05.2016;
223-ФЗ;№31603633940;Прочие;"Обслуживание локальных вычислительных и корпоративных  вычислительных сетей на предприятиях ДО ОАО ""НК ""Роснефть"" в  г.Стрежевой и на месторождениях Томской области";;;1;"Обслуживание локальных вычислительных и корпоративных  вычислительных сетей на предприятиях ДО ОАО ""НК ""Роснефть"" в  г.Стрежевой и на месторождениях Томской области";701837.29;RUB;;;;;62.02.20: Услуги консультативные по вопросам систем и программному обеспечению;62.02.20: Услуги консультативные по вопросам систем и программному обеспечению;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РН-ИНФОРМ""";;06.05.2016;06.05.2016;Подача заявок;;06.05.2016;;
223-ФЗ;№31603633331;Прочие;"Технологический ремонт ИТ-оборудования в г.Стрежевой и на  месторождениях Томской области на предприятиях ДО ОАО ""НК  ""Роснефть""";;;1;"Технологический ремонт ИТ-оборудования в г.Стрежевой и на  месторождениях Томской области на предприятиях ДО ОАО ""НК  ""Роснефть""";546293.88;RUB;;;;;62.02.20: Услуги консультативные по вопросам систем и программному обеспечению;62.02.20: Услуги консультативные по вопросам систем и программному обеспечению;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РН-ИНФОРМ""";;06.05.2016;06.05.2016;Подача заявок;;06.05.2016;;
223-ФЗ;№31603629686;Прочие;Приобретение сертификатов технической поддержки  оборудования  NetApp;;;1;Приобретение сертификатов технической поддержки  оборудования  NetApp;18431430.42;RUB;;;;;62.03.12.190: Услуги по управлению компьютерными системами прочие, не включенные в другие группировки;62.03.12.190: Услуги по управлению компьютерными системами прочие, не включенные в другие группировки;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РН-ИНФОРМ""";;05.05.2016;05.05.2016;Работа комиссии;;05.05.2016;23.05.2016;
223-ФЗ;№31603625497;Закупка у единственного поставщика (подрядчика, исполнителя);Диагностика неисправности сервера Intel System 3550M x4Востановление данных с накопителя RAID5, настройка и установка сервера средствами заказчика;;;1;Диагностика неисправности сервера Intel System 3550M x4Востановление данных с накопителя RAID5, настройка и установка сервера средствами заказчика;125000.00;RUB;;;;;62.09: Услуги в области информационных технологий прочие и компьютерные услуги;62.09: Услуги в области информационных технологий прочие и компьютерные услуги;"Государственное унитарное предприятие Камчатского края ""Камчатстройэнергосервис""";;04.05.2016;04.05.2016;Работа комиссии;;04.05.2016;;
223-ФЗ;№31603514764;Прочие;Оказание услуг по сопровождению программного обеспечения SAP;;;1;Оказание услуг по сопровождению программного обеспечения SAP;9959996.36;RUB;;;;;62.02.30.000: Услуги по технической поддержке информационных технологий;62.02.30.000: Услуги по технической поддержке информационных технологий;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГАЗПРОМ ПЕРЕРАБОТКА""";;05.04.2016;04.05.2016;Работа комиссии;;05.04.2016;16.05.2016;
223-ФЗ;№31603620321;Прочие;Оказание информационно-вычислительных услуг, услуги по сопровождению корпоративной информационной системы на базе SAP/R3.;;;1;Оказание информационно-вычислительных услуг, услуги по сопровождению корпоративной информационной системы на базе SAP/R3;541399.56;RUB;;;;;63: Услуги в области информационных технологий;63: Услуги в области информационных технологий;"Закрытое акционерное общество Топливозаправочная компания ""Кольцово""";;29.04.2016;29.04.2016;Подача заявок;;29.04.2016;;
223-ФЗ;№31603619947;Прочие;Оказание информационно-вычислительных услуг, обслуживание технических средств, сервисного обслуживания, обслуживание каналов связи и оборудования связи.;;;1;Оказание информационно-вычислительных услуг, обслуживание технических средств, сервисного обслуживания, обслуживание каналов связи и оборудования связи.;1071311.89;RUB;;;;;63: Услуги в области информационных технологий;63: Услуги в области информационных технологий;"Закрытое акционерное общество Топливозаправочная компания ""Кольцово""";;29.04.2016;29.04.2016;Подача заявок;;29.04.2016;;
223-ФЗ;№31603617435;Прочие;на право заключения договора на оказание услуг по сопровождению и технической поддержке программного комплекса КПО ПАРУС РЗА;;;1;Сопровождение и ТП комплекса ПО ПАРУС РЗА;767638.71;RUB;;;;;"62: Продукты программные и услуги по разработке программного обеспечения; консультационные и аналогичные услуги в области информационных технологий";"62: Продукты программные и услуги по разработке программного обеспечения; консультационные и аналогичные услуги в области информационных технологий";"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ФЕДЕРАЛЬНАЯ СЕТЕВАЯ КОМПАНИЯ ЕДИНОЙ ЭНЕРГЕТИЧЕСКОЙ СИСТЕМЫ""";;29.04.2016;29.04.2016;Работа комиссии;;29.04.2016;16.05.2016;
223-ФЗ;№31603598624;Прочие;Лот тест СМП в не СМП;;;1;Лот тест СМП в не СМП;110.00;RUB;;;;;62.09: Услуги в области информационных технологий прочие и компьютерные услуги;62.09: Услуги в области информационных технологий прочие и компьютерные услуги;"Общество с ограниченной ответственностью ""ФогСофт""";;26.04.2016;27.04.2016;Работа комиссии;;26.04.2016;27.04.2016;
223-ФЗ;№31603598626;Прочие;Поставка программного обеспечения с передачей неисключительных (пользовательских) прав на ПО;;;1;Поставка программного обеспечения с передачей неисключительных (пользовательских) прав на ПО;358428.67;RUB;;;;;"62: Продукты программные и услуги по разработке программного обеспечения; консультационные и аналогичные услуги в области информационных технологий";"62: Продукты программные и услуги по разработке программного обеспечения; консультационные и аналогичные услуги в области информационных технологий";"Пермский филиал федерального государственного бюджетного образовательного учреждения высшего образования ""Российская академия народного хозяйства и государственной службы при Президенте Российской Федерации""";;26.04.2016;26.04.2016;Работа комиссии;;26.04.2016;17.05.2016;
44-ФЗ;№0111300063216000452;Электронный аукцион;Абонемент на гарантированную поддержку и консультационные услуги программного комплекса «БАРС-бюджет;;;;;91944.00;RUB;;;;;62.09.20.120: Услуги по установке программного обеспечения;62.09.20.120: Услуги по установке программного обеспечения;ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ АЛЬМЕТЬЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН;ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ АЛЬМЕТЬЕВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЕСПУБЛИКИ ТАТАРСТАН;18.04.2016;26.04.2016;Работа комиссии;;18.04.2016;26.04.2016;
44-ФЗ;№0150100003916000047;Запрос котировок;Поставка лицензии продления использования программы для ЭВМ «Администрирование доходов бюджета» на условиях простой (неисключительной) лицензии;;;;;120000.00;RUB;;;;;62.01.29.000: Оригиналы программного обеспечения прочие;62.01.29.000: Оригиналы программного обеспечения прочие;УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ МИГРАЦИОННОЙ СЛУЖБЫ ПО НОВГОРОДСКОЙ ОБЛАСТИ;Управление Федеральной миграционной службы по Новгородской области;13.04.2016;21.04.2016;Работа комиссии;;14.04.2016;21.04.2016;
223-ФЗ;№31603575416;Закупка у единственного поставщика (подрядчика, исполнителя);Тест ед.поставщик 3;;;1;1;124.00;RUB;;;;;"63: Услуги в области информационных технологий; 01.11.11.110: Пшеница озимая твердая";"63: Услуги в области информационных технологий; 01.11.11.110: Пшеница озимая твердая";"Общество с ограниченной ответственностью ""ФогСофт""";;20.04.2016;20.04.2016;Работа комиссии;;20.04.2016;;
223-ФЗ;№31603570421;Прочие;"[32979] Выбор ЗАО «Интерфакс» (г. Москва) поставщиком услуг на предоставление доступа к информационному ресурсу ""СПАРК-МАРКЕТИНГ "" для нужд Поволжского банка ПАО Сбербанк (на основании с  п.п.2.2.5.3 положения о закупках Банка).";;;1;"Услуги на предоставление доступа к информационному ресурсу ""СПАРК-МАРКЕТИНГ "". 1 комплект для семи регионов.";626580.00;RUB;;;;;63.9: Услуги информационные прочие;63.9: Услуги информационные прочие;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""";;19.04.2016;19.04.2016;Работа комиссии;;19.04.2016;12.04.2016;
223-ФЗ;№31603565596;Закупка у единственного поставщика (подрядчика, исполнителя);Тест ед поставщик 2;;;1;1;124.99;RUB;;;;;"63: Услуги в области информационных технологий; 01.11.1: Пшеница; 01.11.11.120: Пшеница яровая твердая";"63: Услуги в области информационных технологий; 01.11.1: Пшеница; 01.11.11.120: Пшеница яровая твердая";"Общество с ограниченной ответственностью ""ФогСофт""";;18.04.2016;18.04.2016;Работа комиссии;;18.04.2016;;
223-ФЗ;№31603561326;Прочие;Тест Конкурса допуск;;;1;1;560.99;RUB;;;;;63: Услуги в области информационных технологий;63: Услуги в области информационных технологий;"Общество с ограниченной ответственностью ""ФогСофт""";;15.04.2016;16.04.2016;Работа комиссии;;15.04.2016;16.05.2016;
223-ФЗ;№31603561326;Прочие;Тест Конкурса допуск;;;2;2;642.00;RUB;;;;;63: Услуги в области информационных технологий;63: Услуги в области информационных технологий;"Общество с ограниченной ответственностью ""ФогСофт""";;15.04.2016;16.04.2016;Работа комиссии;;15.04.2016;16.05.2016;
223-ФЗ;№31603558606;Прочие;"[32927] Выбор компании Haver Analytics в качестве единственного источника информационных услуг путем предоставления подписки на базу данных ""Haver Analytics"" на основании п. 2.2.5.3 Положения о закупках Банка №2348 от 05.12.2011 г.";;;1;"Оказание информационных услуг путем предоставления подписки на базу данных ""Haver Analytics"". Объем: 1 комплект.";73160.00;USD;;;;;63.9: Услуги информационные прочие;63.9: Услуги информационные прочие;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""";;15.04.2016;15.04.2016;Работа комиссии;;15.04.2016;01.04.2016;
223-ФЗ;№31603557969;Прочие;[32920] Выбор компании EFMA в качестве единственного источника информационных услуг по предоставлению доступа к пользованию информационным ресурсом профессиональных аналитических и маркетинговых исследований на основании п. 2.2.5.3 Положения о закупках Банка № 2348 от 05.12.2011 г.;;;1;Оказание информационных услуг по предоставлению доступа к пользованию информационным ресурсом профессиональных аналитических и маркетинговых исследований, Объем: 1 комплект.;43630.50;EUR;;;;;"62: Продукты программные и услуги по разработке программного обеспечения; консультационные и аналогичные услуги в области информационных технологий";"62: Продукты программные и услуги по разработке программного обеспечения; консультационные и аналогичные услуги в области информационных технологий";"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""";;15.04.2016;15.04.2016;Работа комиссии;;15.04.2016;01.04.2016;
223-ФЗ;№31603547772;Запрос котировок;Система Консультант Плюс;;;1;Система Консультант Плюс;50797.04;RUB;;;;;62.03.12.130: Услуги по сопровождению компьютерных систем;62.03.12.130: Услуги по сопровождению компьютерных систем;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ САМАРСКОЙ ОБЛАСТИ ""БОЛЬШЕГЛУШИЦКИЙ ПАНСИОНАТ ДЛЯ ВЕТЕРАНОВ ВОЙНЫ И ТРУДА (ДОМ-ИНТЕРНАТ ДЛЯ ПРЕСТАРЕЛЫХ И ИНВАЛИДОВ)""";;13.04.2016;14.04.2016;Работа комиссии;;13.04.2016;18.04.2016;
223-ФЗ;№31603541966;Прочие;Тест Конкурса РНП;;;1;1;560.00;RUB;;;;;63: Услуги в области информационных технологий;63: Услуги в области информационных технологий;"Общество с ограниченной ответственностью ""ФогСофт""";;12.04.2016;12.04.2016;Работа комиссии;;12.04.2016;12.05.2016;
223-ФЗ;№31603541966;Прочие;Тест Конкурса РНП;;;2;2;500.00;RUB;;;;;63: Услуги в области информационных технологий;63: Услуги в области информационных технологий;"Общество с ограниченной ответственностью ""ФогСофт""";;12.04.2016;12.04.2016;Работа комиссии;;12.04.2016;12.05.2016;
223-ФЗ;№31603540308;Закупка у единственного поставщика (подрядчика, исполнителя);Введение в эксплуатацию «КТС GSM – мобильный телохранитель» на дополнительных объектах;;;1;Введение в эксплуатацию «КТС GSM – мобильный телохранитель» на дополнительных объектах;138000.00;RUB;;;;;62.09.2: Услуги в области информационных технологий и компьютерные услуги прочие, не включенные в другие группировки;62.09.2: Услуги в области информационных технологий и компьютерные услуги прочие, не включенные в другие группировки;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ОМСКВОДОКАНАЛ""";;12.04.2016;12.04.2016;Работа комиссии;;12.04.2016;;
223-ФЗ;№31603538571;Закупка у единственного поставщика (подрядчика, исполнителя);Оказание услуг по обслуживанию бухгалтерской программы для сдачи отчетности;;;1;Оказание услуг по обслуживанию бухгалтерской программы для сдачи отчетности;21000.00;RUB;;;;;"62: Продукты программные и услуги по разработке программного обеспечения; консультационные и аналогичные услуги в области информационных технологий";"62: Продукты программные и услуги по разработке программного обеспечения; консультационные и аналогичные услуги в области информационных технологий";"Государственное автономное образовательное учреждение среднего профессионального образования Московской области ""Московский областной музыкальный колледж имени С.С.Прокофьева""";;11.04.2016;11.04.2016;Работа комиссии;;11.04.2016;;
223-ФЗ;№31603534301;Прочие;"Закупка телекоммуникационного и мультимедийного оборудования для нужд  ОАО ""НК ""Роснефть"" ";;;1;"Поставка телекоммуникационного и мультимедтйного оборудования для нужд ОАО ""НК ""Роснефть""";1446602.00;RUB;;;;;"62: Продукты программные и услуги по разработке программного обеспечения; консультационные и аналогичные услуги в области информационных технологий";"62: Продукты программные и услуги по разработке программного обеспечения; консультационные и аналогичные услуги в области информационных технологий";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РН-ИНФОРМ""";;08.04.2016;08.04.2016;Работа комиссии;;08.04.2016;19.04.2016;
223-ФЗ;№31603534301;Прочие;"Закупка телекоммуникационного и мультимедийного оборудования для нужд  ОАО ""НК ""Роснефть"" ";;;2;"Поставка телекоммуникационного и мультимедтйного оборудования для нужд ОАО ""НК ""Роснефть"".";4701708.39;RUB;;;;;"62: Продукты программные и услуги по разработке программного обеспечения; консультационные и аналогичные услуги в области информационных технологий";"62: Продукты программные и услуги по разработке программного обеспечения; консультационные и аналогичные услуги в области информационных технологий";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РН-ИНФОРМ""";;08.04.2016;08.04.2016;Работа комиссии;;08.04.2016;19.04.2016;
223-ФЗ;№31603534301;Прочие;"Закупка телекоммуникационного и мультимедийного оборудования для нужд  ОАО ""НК ""Роснефть"" ";;;3;"Поставка телекоммуникационного и мультимедтйного оборудования для нужд ОАО ""НК ""Роснефть"".,";8548901.41;RUB;;;;;"62: Продукты программные и услуги по разработке программного обеспечения; консультационные и аналогичные услуги в области информационных технологий";"62: Продукты программные и услуги по разработке программного обеспечения; консультационные и аналогичные услуги в области информационных технологий";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РН-ИНФОРМ""";;08.04.2016;08.04.2016;Работа комиссии;;08.04.2016;19.04.2016;
223-ФЗ;№31603534301;Прочие;"Закупка телекоммуникационного и мультимедийного оборудования для нужд  ОАО ""НК ""Роснефть"" ";;;4;"Поставка телекоммуникационного и мультимедтйного оборудования для нужд ОАО ""НК ""Роснефть"". ,";22546371.10;RUB;;;;;"62: Продукты программные и услуги по разработке программного обеспечения; консультационные и аналогичные услуги в области информационных технологий";"62: Продукты программные и услуги по разработке программного обеспечения; консультационные и аналогичные услуги в области информационных технологий";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РН-ИНФОРМ""";;08.04.2016;08.04.2016;Работа комиссии;;08.04.2016;19.04.2016;
223-ФЗ;№31603534301;Прочие;"Закупка телекоммуникационного и мультимедийного оборудования для нужд  ОАО ""НК ""Роснефть"" ";;;5;"Поставка телекоммуникационного и мультимедтйного оборудования для нужд ОАО ""НК ""Роснефть"".. ,";1100070.78;RUB;;;;;"62: Продукты программные и услуги по разработке программного обеспечения; консультационные и аналогичные услуги в области информационных технологий";"62: Продукты программные и услуги по разработке программного обеспечения; консультационные и аналогичные услуги в области информационных технологий";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РН-ИНФОРМ""";;08.04.2016;08.04.2016;Работа комиссии;;08.04.2016;19.04.2016;
223-ФЗ;№31603507105;Прочие;Услуги по созданию автоматизированных рабочих мест и организации информационного взаимодействия между органами исполнительной власти Саратовской области с Федеральным государственным бюджетным учреждением «Федеральное Бюро медико-социальной экспертизы» Министерства труда и социальной защиты Российской Федерации (ФГБУ ФБ МСЭ Минтруда России) в соответствии с требованиями по информационной безопасности;;;1;Услуги по созданию автоматизированных рабочих мест и организации информационного взаимодействия между органами исполнительной власти Саратовской области с Федеральным государственным бюджетным учреждением «Федеральное Бюро медико-социальной экспертизы» Министерства труда и социальной защиты Российской Федерации (ФГБУ ФБ МСЭ Минтруда России) в соответствии с требованиями по информационной безопасности;5000000.00;RUB;;;;;63: Услуги в области информационных технологий;63: Услуги в области информационных технологий;"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ДОПОЛНИТЕЛЬНОГО ПРОФЕССИОНАЛЬНОГО ОБРАЗОВАНИЯ ""САРАТОВСКИЙ ОБЛАСТНОЙ ИНСТИТУТ РАЗВИТИЯ ОБРАЗОВАНИЯ""";;01.04.2016;08.04.2016;Работа комиссии;;01.04.2016;25.04.2016;
223-ФЗ;№31603531587;Прочие;[32820] Выбор компании «Reuters Ltd - Publications» в качестве единственного источника информационных услуг путем предоставления доступа к электронной подписке на ресурс Project Finance International Online (PFI) на основании п. 2.2.5.3 Положения о закупках Банка № 2348 от 05.12.2011 г.;;;1;Оказание информационных услуг путем предоставления доступа к электронной подписке на ресурс Project Finance International Online PFI), объем: 1 доступ;7540.20;GBP;;;;;63.9: Услуги информационные прочие;63.9: Услуги информационные прочие;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""";;08.04.2016;08.04.2016;Работа комиссии;;08.04.2016;31.03.2016;
223-ФЗ;№31603531493;Прочие;[32834] Выбор компании «Аргус Медиа (Россия) Лимитэд» в качестве единственного поставщика подписки на лицензионные материалы для получения информации на основании п. 2.2.5.3 Положения о закупках Банка № 2348 от 05.12.2011г.;;;1;"Подписка на лицензионные материалы для получения информации у компании ""Аргус Медиа (Россия) Лимитед"". Объем: 1 комплект.";17861.66;EUR;;;;;"62: Продукты программные и услуги по разработке программного обеспечения; консультационные и аналогичные услуги в области информационных технологий";"62: Продукты программные и услуги по разработке программного обеспечения; консультационные и аналогичные услуги в области информационных технологий";"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""";;08.04.2016;08.04.2016;Работа комиссии;;08.04.2016;31.03.2016;
