Закупки по;Реестровый номер закупки;Способ определения поставщика (подрядчика, исполнителя), подрядной организации (размещения закупки);Наименование закупки;Предмет электронного аукциона (только для ПП РФ 615);Идентификационный код закупки;Номер лота;Наименование лота;Начальная (максимальная) цена контракта;Валюта;Начальная (максимальная) цена в валюте контракта;Валюта контракта;Классификация по ОКДП;Классификация по ОКПД;Классификация по ОКПД2;Код позиции;Наименование Заказчика;Организация, осуществляющая размещение ;Дата размещения;Дата обновления;Этап закупки;Особенности размещения заказа\ Преимущества (44-ФЗ);Дата начала подачи заявок;Дата окончания подачи заявок;Дата проведения электронного аукциона
44-ФЗ;№0162300041124000001;Запрос котировок в электронной форме;"Услуги по адаптации и сопровождению экземпляров Систем КонсультантПлюс, оказываемые на основе специального лицензионного программного обеспечения, обеспечивающего совместимость услуг с установленными у заказчика экземплярами Систем КонсультантПлюс"".";;'243662100594066820100100020016202244';;;130772.62;RUB;;;;;62.02.30.000: Услуги по технической поддержке информационных технологий;62.02.30.000: Услуги по технической поддержке информационных технологий;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ КУЛЬТУРЫ НЕВЬЯНСКОГО ГОРОДСКОГО ОКРУГА""";"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ КУЛЬТУРЫ НЕВЬЯНСКОГО ГОРОДСКОГО ОКРУГА""";22.01.2024;29.01.2024;Работа комиссии;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;22.01.2024;29.01.2024;
44-ФЗ;№0301300240024000002;Запрос котировок в электронной форме;"Право использования программы для ЭВМ ""Контур.Экстерн"". Услуги по сопровождению программы для ЭВМ ""Контур.Экстерн"" (техническая поддержка в виде абонентского обслуживания).";;'243026201214802620100100660010000244';;;22440.00;RUB;;;;;"58.29.50.000: Услуги по предоставлению лицензий на право использовать компьютерное программное обеспечение; 62.03.12.130: Услуги по сопровождению компьютерных систем";"58.29.50.000: Услуги по предоставлению лицензий на право использовать компьютерное программное обеспечение; 62.03.12.130: Услуги по сопровождению компьютерных систем";МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ АГЕНТСТВО РАЗВИТИЯ МОЛОДЕЖНЫХ ИНИЦИАТИВ ГОРОДСКОГО ОКРУГА ГОРОД КУМЕРТАУ РЕСПУБЛИКИ БАШКОРТОСТАН;МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ АГЕНТСТВО РАЗВИТИЯ МОЛОДЕЖНЫХ ИНИЦИАТИВ ГОРОДСКОГО ОКРУГА ГОРОД КУМЕРТАУ РЕСПУБЛИКИ БАШКОРТОСТАН;22.01.2024;29.01.2024;Работа комиссии;;22.01.2024;29.01.2024;
44-ФЗ;№0301300504924000001;Запрос котировок в электронной форме;Оказание услуг по адаптации и сопровождению экземпляров Систем Консультант Плюс на основе специального лицензионного программного обеспечения, обеспечивающего совместимость услуг с установленными у Заказчика экземплярами Систем Консультант Плюс;;'243027821240002740100100040026202244';;;281147.90;RUB;;;;;62.02.30.000: Услуги по технической поддержке информационных технологий;62.02.30.000: Услуги по технической поддержке информационных технологий;"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""СЛУЖБА РАССЕЛЕНИЯ"" ГОРОДСКОГО ОКРУГА ГОРОД УФА РЕСПУБЛИКИ БАШКОРТОСТАН";"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""СЛУЖБА РАССЕЛЕНИЯ"" ГОРОДСКОГО ОКРУГА ГОРОД УФА РЕСПУБЛИКИ БАШКОРТОСТАН";22.01.2024;29.01.2024;Работа комиссии;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;22.01.2024;29.01.2024;
44-ФЗ;№0162300019124000001;Электронный аукцион;"Оказание услуг  по предоставлению лицензии на обновление программы для ЭВМ ""Контур-Зарплата(АМБА)""";;'243661901445866190100100140016203242';;;225200.00;RUB;;;;;62.03.12.130: Услуги по сопровождению компьютерных систем;62.03.12.130: Услуги по сопровождению компьютерных систем;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ТЕХНИЧЕСКОГО ОБЕСПЕЧЕНИЯ""";ИСПОЛНИТЕЛЬНО-РАСПОРЯДИТЕЛЬНЫЙ ОРГАН МЕСТНОГО САМОУПРАВЛЕНИЯ - АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ КРАСНОУФИМСКИЙ ОКРУГ;19.01.2024;29.01.2024;Работа комиссии;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;19.01.2024;29.01.2024;
44-ФЗ;№0302200001124000006;Запрос котировок в электронной форме;Оказание услуг по сопровождению справочно-правовой системы;;'242032307484203260100100230016203244';;;176000.00;RUB;;;;;62.03.12.130: Услуги по сопровождению компьютерных систем;62.03.12.130: Услуги по сопровождению компьютерных систем;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""РЕСПУБЛИКАНСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ДИСПАНСЕР""";"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""РЕСПУБЛИКАНСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ДИСПАНСЕР""";29.01.2024;29.01.2024;Подача заявок;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;29.01.2024;05.02.2024;
44-ФЗ;№0891200000624000050;Электронный аукцион;Оказание услуг по сопровождению комплекта системы ГАРАНТ (00000077-ЭА);;'242753601151175360100100100016203244';;;192216.60;RUB;;;;;62.03.12.130: Услуги по сопровождению компьютерных систем;62.03.12.130: Услуги по сопровождению компьютерных систем;"ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""КРАЕВАЯ ДЕТСКАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА""";"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЗАБАЙКАЛЬСКИЙ ЦЕНТР ГОСУДАРСТВЕННЫХ ЗАКУПОК""";18.01.2024;29.01.2024;Работа комиссии;;18.01.2024;29.01.2024;
44-ФЗ;№0891200000624000022;Электронный аукцион;Оказание услуг по продлению сопровождения Комплекта Системы ГАРАНТ (00000005-ЭА);;'243800101568580010100100030016203244';;;64006.91;RUB;;;;;62.03.12.130: Услуги по сопровождению компьютерных систем;62.03.12.130: Услуги по сопровождению компьютерных систем;"АДМИНИСТРАЦИЯ ГОРОДСКОГО ОКРУГА ""ПОСЕЛОК АГИНСКОЕ""";"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЗАБАЙКАЛЬСКИЙ ЦЕНТР ГОСУДАРСТВЕННЫХ ЗАКУПОК""";17.01.2024;29.01.2024;Работа комиссии;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;17.01.2024;29.01.2024;
44-ФЗ;№0316100012124000003;Запрос котировок в электронной форме;Оказание услуг по продлению прав на использование базы данных Электронная Система «Госфинансы» на основании неисключительных (простых) лицензий ЯНЦ СО РАН;;'241143503505714350100100100016311244';;;205850.00;RUB;;;;;63.11.13.000: Услуги по предоставлению программного обеспечения без его размещения на компьютерном оборудовании пользователя;63.11.13.000: Услуги по предоставлению программного обеспечения без его размещения на компьютерном оборудовании пользователя;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ НАУКИ ФЕДЕРАЛЬНЫЙ ИССЛЕДОВАТЕЛЬСКИЙ ЦЕНТР ""ЯКУТСКИЙ НАУЧНЫЙ ЦЕНТР СИБИРСКОГО ОТДЕЛЕНИЯ РОССИЙСКОЙ АКАДЕМИИ НАУК""";"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ НАУКИ ФЕДЕРАЛЬНЫЙ ИССЛЕДОВАТЕЛЬСКИЙ ЦЕНТР ""ЯКУТСКИЙ НАУЧНЫЙ ЦЕНТР СИБИРСКОГО ОТДЕЛЕНИЯ РОССИЙСКОЙ АКАДЕМИИ НАУК""";22.01.2024;29.01.2024;Работа комиссии;;22.01.2024;29.01.2024;
44-ФЗ;№0122200001024000004;Запрос котировок в электронной форме;"Оказание информационных услуг с использованием экземпляров справочно-правовой системы ""Консультант Плюс""";;'242270000078627210100104160016202242';;;159641.24;RUB;;;;;62.02.3: Услуги по технической поддержке информационных технологий;62.02.30.000-00000001: Услуги по технической поддержке информационных технологий;ПРАВИТЕЛЬСТВО  ХАБАРОВСКОГО КРАЯ;ПРАВИТЕЛЬСТВО  ХАБАРОВСКОГО КРАЯ;22.01.2024;29.01.2024;Работа комиссии;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;22.01.2024;29.01.2024;
44-ФЗ;№0320300000724000005;Электронный аукцион;Услуги по сопровождению компьютерных систем;;'243250601078325060100100060016203244';;;85050.00;RUB;;;;;62.03.12.130: Услуги по сопровождению компьютерных систем;62.03.12.130: Услуги по сопровождению компьютерных систем;"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""ХОЗЯЙСТВЕННОЕ УПРАВЛЕНИЕ АДМИНИСТРАЦИИ ДАЛЬНЕРЕЧЕНСКОГО ГОРОДСКОГО ОКРУГА""";"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""ХОЗЯЙСТВЕННОЕ УПРАВЛЕНИЕ АДМИНИСТРАЦИИ ДАЛЬНЕРЕЧЕНСКОГО ГОРОДСКОГО ОКРУГА""";28.01.2024;28.01.2024;Подача заявок;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;28.01.2024;05.02.2024;
44-ФЗ;№0318200037424000001;Электронный аукцион;Оказание услуги по предоставлению сертификата на техническую поддержку программного продукта «ПАРУС-Бюджет 8» на первое полугодие 2024 года;;'242230302943623030100100590016202244';;;48270.00;RUB;;;;;62.02.30.000: Услуги по технической поддержке информационных технологий;62.02.30.000: Услуги по технической поддержке информационных технологий;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ СОЦИАЛЬНОГО ОБСЛУЖИВАНИЯ КРАСНОДАРСКОГО КРАЯ ""БЕЛОРЕЧЕНСКИЙ КОМПЛЕКСНЫЙ ЦЕНТР РЕАБИЛИТАЦИИ ИНВАЛИДОВ""";"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ СОЦИАЛЬНОГО ОБСЛУЖИВАНИЯ КРАСНОДАРСКОГО КРАЯ ""БЕЛОРЕЧЕНСКИЙ КОМПЛЕКСНЫЙ ЦЕНТР РЕАБИЛИТАЦИИ ИНВАЛИДОВ""";28.01.2024;28.01.2024;Подача заявок;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;28.01.2024;08.02.2024;
44-ФЗ;№0358300325024000008;Электронный аукцион;услуги по сопровождению программного обеспечения для административно-хозяйственной деятельности;;'242615001163761500100100260016203244';;;178978.00;RUB;;;;;62.03.12.190: Услуги по управлению компьютерными системами прочие, не включенные в другие группировки;62.03.12.190: Услуги по управлению компьютерными системами прочие, не включенные в другие группировки;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ РОСТОВСКОЙ ОБЛАСТИ ""СПЕЦИАЛИЗИРОВАННАЯ ИНФЕКЦИОННАЯ БОЛЬНИЦА"" В Г. НОВОЧЕРКАССКЕ";"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ РОСТОВСКОЙ ОБЛАСТИ ""СПЕЦИАЛИЗИРОВАННАЯ ИНФЕКЦИОННАЯ БОЛЬНИЦА"" В Г. НОВОЧЕРКАССКЕ";28.01.2024;28.01.2024;Подача заявок;;28.01.2024;05.02.2024;
44-ФЗ;№0358300325024000007;Электронный аукцион;Услуги по предоставлению сервисов сопровождения компонентов программного обеспечения медицинской информационной системы;;'242615001163761500100100250016203244';;;974200.00;RUB;;;;;62.03.12.190: Услуги по управлению компьютерными системами прочие, не включенные в другие группировки;62.03.12.190: Услуги по управлению компьютерными системами прочие, не включенные в другие группировки;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ РОСТОВСКОЙ ОБЛАСТИ ""СПЕЦИАЛИЗИРОВАННАЯ ИНФЕКЦИОННАЯ БОЛЬНИЦА"" В Г. НОВОЧЕРКАССКЕ";"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ РОСТОВСКОЙ ОБЛАСТИ ""СПЕЦИАЛИЗИРОВАННАЯ ИНФЕКЦИОННАЯ БОЛЬНИЦА"" В Г. НОВОЧЕРКАССКЕ";28.01.2024;28.01.2024;Подача заявок;;28.01.2024;05.02.2024;
44-ФЗ;№0358300325024000006;Электронный аукцион;услуги по предоставлению защищенного виртуального центра обработки данных и организации доступа (IaaS);;'242615001163761500100100110026209244';;;101844.00;RUB;;;;;62.09.20.190: Услуги по технической поддержке в области информационных технологий прочие, не включенные в другие группировки;62.09.20.190: Услуги по технической поддержке в области информационных технологий прочие, не включенные в другие группировки;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ РОСТОВСКОЙ ОБЛАСТИ ""СПЕЦИАЛИЗИРОВАННАЯ ИНФЕКЦИОННАЯ БОЛЬНИЦА"" В Г. НОВОЧЕРКАССКЕ";"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ РОСТОВСКОЙ ОБЛАСТИ ""СПЕЦИАЛИЗИРОВАННАЯ ИНФЕКЦИОННАЯ БОЛЬНИЦА"" В Г. НОВОЧЕРКАССКЕ";28.01.2024;28.01.2024;Подача заявок;;28.01.2024;05.02.2024;
44-ФЗ;№0121200001124000010;Запрос котировок в электронной форме;"Оказание услуг по продлению неисключительных (пользовательских прав) на программное обеспечение ИМАС ""Палладиум""";;'243261600585026160100100440016311244';;;185900.00;RUB;;;;;63.11.13.000: Услуги по предоставлению программного обеспечения без его размещения на компьютерном оборудовании пользователя;63.11.13.000: Услуги по предоставлению программного обеспечения без его размещения на компьютерном оборудовании пользователя;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ СТАВРОПОЛЬСКОГО КРАЯ ""НОВОСЕЛИЦКАЯ РАЙОННАЯ БОЛЬНИЦА""";"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ СТАВРОПОЛЬСКОГО КРАЯ ""НОВОСЕЛИЦКАЯ РАЙОННАЯ БОЛЬНИЦА""";28.01.2024;28.01.2024;Подача заявок;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;28.01.2024;02.02.2024;
223-ФЗ;№32413220504;Запрос котировок в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства;"Оказание услуг по технической и контентной поддержке сайта МУК ""Рыбинский театр кукол";;;1;"Оказание услуг по технической и контентной поддержке сайта МУК ""Рыбинский театр кукол";45100.00;RUB;;;;;63.12.10.000: Содержание порталов в информационно-коммуникационной сети Интернет;63.12.10.000: Содержание порталов в информационно-коммуникационной сети Интернет;"МУНИЦИПАЛЬНОЕ УЧРЕЖДЕНИЕ КУЛЬТУРЫ ""РЫБИНСКИЙ ТЕАТР КУКОЛ""";;27.01.2024;27.01.2024;Подача заявок;;27.01.2024;05.02.2024;
44-ФЗ;№0301200020124000001;Запрос котировок в электронной форме;Оказание услуг по  адаптации и сопровождению экземпляров Систем КонсультантПлюс  на основе специального лицензионного сервисного  программного обеспечения  (в том числе специальной копии Системы КонсультантПлюс);;'242027602041302770100100100016202244';;;142385.21;RUB;;;;;62.02.30.000: Услуги по технической поддержке информационных технологий;62.02.30.000: Услуги по технической поддержке информационных технологий;ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ БАШКОРТОСТАН УПРАВЛЕНИЕ ГОСУДАРСТВЕННОГО АНАЛИТИЧЕСКОГО КОНТРОЛЯ;ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ БАШКОРТОСТАН УПРАВЛЕНИЕ ГОСУДАРСТВЕННОГО АНАЛИТИЧЕСКОГО КОНТРОЛЯ;26.01.2024;27.01.2024;Подача заявок;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;;02.02.2024;
44-ФЗ;№0345200007324000003;Электронный аукцион;Поставка программного обеспечения для защиты информации;;'242470306527047030100100030016201242';;;98000.00;RUB;;;;;62.01.29.000: Оригиналы программного обеспечения прочие;62.01.29.000: Оригиналы программного обеспечения прочие;"ЛЕНИНГРАДСКОЕ ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЛЕНИНГРАДСКАЯ ОБЛАСТНАЯ ЭКОЛОГИЧЕСКАЯ МИЛИЦИЯ""";"ЛЕНИНГРАДСКОЕ ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЛЕНИНГРАДСКАЯ ОБЛАСТНАЯ ЭКОЛОГИЧЕСКАЯ МИЛИЦИЯ""";26.01.2024;26.01.2024;Подача заявок;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;26.01.2024;05.02.2024;
44-ФЗ;№0318200019324000001;Запрос котировок в электронной форме;Оказание услуги по предоставлению сертификата на техническую поддержку программного продукта «ПАРУС-Бюджет 8»;;'242232801096623280100100220016202244';;;48270.00;RUB;;;;;62.02.30.000: Услуги по технической поддержке информационных технологий;62.02.30.000: Услуги по технической поддержке информационных технологий;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КРАСНОДАРСКОГО КРАЯ ""ВЫСЕЛКОВСКАЯ ЦЕНТРАЛИЗОВАННАЯ БУХГАЛТЕРИЯ УЧРЕЖДЕНИЙ СОЦИАЛЬНОГО ОБСЛУЖИВАНИЯ""";"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КРАСНОДАРСКОГО КРАЯ ""ВЫСЕЛКОВСКАЯ ЦЕНТРАЛИЗОВАННАЯ БУХГАЛТЕРИЯ УЧРЕЖДЕНИЙ СОЦИАЛЬНОГО ОБСЛУЖИВАНИЯ""";26.01.2024;26.01.2024;Подача заявок;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;26.01.2024;02.02.2024;
44-ФЗ;№0318200044424000001;Запрос котировок в электронной форме;Сертификат на техническую поддержку программного продукта «ПАРУС-Бюджет 8»;;'242234601237023460100100200016202244';;;48270.00;RUB;;;;;62.02.3: Услуги по технической поддержке информационных технологий;62.02.30.000-00000001: Услуги по технической поддержке информационных технологий;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КРАСНОДАРСКОГО КРАЯ ""ПАВЛОВСКАЯ ЦЕНТРАЛИЗОВАННАЯ БУХГАЛТЕРИЯ УЧРЕЖДЕНИЙ СОЦИАЛЬНОГО ОБСЛУЖИВАНИЯ""";"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КРАСНОДАРСКОГО КРАЯ ""ПАВЛОВСКАЯ ЦЕНТРАЛИЗОВАННАЯ БУХГАЛТЕРИЯ УЧРЕЖДЕНИЙ СОЦИАЛЬНОГО ОБСЛУЖИВАНИЯ""";26.01.2024;26.01.2024;Подача заявок;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;26.01.2024;02.02.2024;
44-ФЗ;№0173300004524000001;Открытый конкурс в электронной форме;Оказание услуг по информированию населения муниципального округа Левобережный о деятельности органов местного самоуправления муниципального округа Левобережный;;'243771209951477430100100020016391244';;;600000.00;RUB;;;;;63.91.11.000: Услуги информационных агентств, предоставляемые газетам и периодическим изданиям;63.91.11.000: Услуги информационных агентств, предоставляемые газетам и периодическим изданиям;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОКРУГА ЛЕВОБЕРЕЖНЫЙ;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОКРУГА ЛЕВОБЕРЕЖНЫЙ;26.01.2024;26.01.2024;Подача заявок;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;;12.02.2024;
223-ФЗ;№32413220296;Аукцион в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства;Услуги по адаптации и сопровождению ранее установленных справочно-правовых систем КонсультантПлюс;;;1;Услуги по адаптации и сопровождению ранее установленных справочно-правовых систем КонсультантПлюс;126243.96;RUB;;;;;63.11.13.000: Услуги по предоставлению программного обеспечения без его размещения на компьютерном оборудовании пользователя;63.11.13.000: Услуги по предоставлению программного обеспечения без его размещения на компьютерном оборудовании пользователя;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""РОССИЙСКИЙ СЕЛЬСКОХОЗЯЙСТВЕННЫЙ ЦЕНТР""";;26.01.2024;26.01.2024;Подача заявок;;26.01.2024;05.02.2024;
44-ФЗ;№0160300057524000001;Электронный аукцион;Оказание услуг по адаптации и сопровождению ранее установленных электронных баз данных Справочной правовой системы (СПС) КонсультантПлюс;;'243645005609064500100100020016203244';;;451326.90;RUB;;;;;62.03.12.130: Услуги по сопровождению компьютерных систем;62.03.12.130: Услуги по сопровождению компьютерных систем;"КОНТРОЛЬНО-СЧЕТНАЯ ПАЛАТА МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ГОРОД САРАТОВ""";"КОНТРОЛЬНО-СЧЕТНАЯ ПАЛАТА МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ГОРОД САРАТОВ""";26.01.2024;26.01.2024;Подача заявок;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;26.01.2024;05.02.2024;
223-ФЗ;№32413218142;Прочие;"Услуги по сопровождению базы данных Электронного периодического справочника ""Система Гарант""										";;;1;"Услуги по сопровождению базы данных Электронного периодического справочника ""Система Гарант""										";105182.00;RUB;;;;;62.02.30.000: Услуги по технической поддержке информационных технологий;62.02.30.000: Услуги по технической поддержке информационных технологий;"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ АМУРСКОЙ ОБЛАСТИ ""ТАМБОВСКИЙ КОМПЛЕКСНЫЙ ЦЕНТР СОЦИАЛЬНОГО ОБСЛУЖИВАНИЯ НАСЕЛЕНИЯ""";;26.01.2024;26.01.2024;Работа комиссии;;26.01.2024;27.01.2024;
223-ФЗ;№32413220279;Прочие;Выполнение работ по развитию демонстрационной версии программного обеспечения для участников государственной итоговой аттестации по образовательным программам основного общего образования при проведении экзаменов в форме основного государственного экзамена в компьютерной форме;;;1;Выполнение работ по развитию демонстрационной версии программного обеспечения для участников государственной итоговой аттестации по образовательным программам основного общего образования при проведении экзаменов в форме основного государственного экзамена в компьютерной форме;12605408.68;RUB;;;;;62.01.11.000: Услуги по проектированию и разработке информационных технологий для прикладных задач и тестированию программного обеспечения;62.01.11.000: Услуги по проектированию и разработке информационных технологий для прикладных задач и тестированию программного обеспечения;"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ДОПОЛНИТЕЛЬНОГО ПРОФЕССИОНАЛЬНОГО ОБРАЗОВАНИЯ ГОРОДА МОСКВЫ ""МОСКОВСКИЙ ЦЕНТР КАЧЕСТВА ОБРАЗОВАНИЯ""";;26.01.2024;26.01.2024;Подача заявок;;26.01.2024;12.02.2024;
44-ФЗ;№0318300058324000006;Электронный аукцион;"Оказание услуг по сопровождению системы электронного документооборота в администрации муниципального образования Староминский район (СЭД ""Дело"")";;'243235000673223500100100190016202242';;;339232.00;RUB;;;;;62.02.30.000: Услуги по технической поддержке информационных технологий;62.02.30.000: Услуги по технической поддержке информационных технологий;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ СТАРОМИНСКИЙ РАЙОН;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ СТАРОМИНСКИЙ РАЙОН;26.01.2024;26.01.2024;Подача заявок;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;26.01.2024;05.02.2024;
223-ФЗ;№32313106303;Прочие;Право заключения договора на оказание услуг по мониторингу СМИ и социальных медиа для нужд ПАО «Россети Центр»;;;1;оказание услуг по мониторингу СМИ и социальных медиа для нужд ПАО «Россети Центр»;1411198.80;RUB;;;;;63.11.11.000: Услуги по обработке данных;63.11.11.000: Услуги по обработке данных;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССЕТИ ЦЕНТР""";;19.12.2023;26.01.2024;Работа комиссии;;19.12.2023;29.12.2023;
223-ФЗ;№32413220191;Запрос котировок в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства;оказание услуг по подключению, адаптации и сопровождению СПС «КонсультантПлюс» ;;;1;оказание услуг по подключению, адаптации и сопровождению СПС «КонсультантПлюс» ;2051193.28;RUB;;;;;63.11.19.000: Услуги прочие по размещению и предоставлению инфраструктуры информационных технологий;63.11.19.000: Услуги прочие по размещению и предоставлению инфраструктуры информационных технологий;"ПУБЛИЧНО-ПРАВОВАЯ КОМПАНИЯ ""ЕДИНЫЙ РЕГУЛЯТОР АЗАРТНЫХ ИГР""";;26.01.2024;26.01.2024;Подача заявок;;26.01.2024;02.02.2024;
44-ФЗ;№0358300380224000019;Электронный аукцион;Услуга по сопровождению адаптированных экземпляров Систем: СПС Консультант Бюджетные организации смарт-комплект Оптимальный СпецВыпуск (в том числе специальная копия системы) №998434;;'243612502297061250100100020016399244';;;112417.10;RUB;;;;;63.99.10.190: Услуги информационные автоматизированные компьютерные прочие, не включенные в другие группировки;63.99.10.190: Услуги информационные автоматизированные компьютерные прочие, не включенные в другие группировки;СОБРАНИЕ ДЕПУТАТОВ ОКТЯБРЬСКОГО РАЙОНА РОСТОВСКОЙ ОБЛАСТИ;КОМИТЕТ ПО УПРАВЛЕНИЮ МУНИЦИПАЛЬНЫМ ИМУЩЕСТВОМ АДМИНИСТРАЦИИ ОКТЯБРЬСКОГО РАЙОНА;26.01.2024;26.01.2024;Подача заявок;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;26.01.2024;05.02.2024;
