ord_id,ord_no,ord_title,preds,score
6859,373200001324000024,"Электронный аукцион на оказание услуг по техническому обслуживанию Лабораторной Информационной системы АЛИСА (ЛИС АЛИСА), установленной в ГБУЗ «ГКБ им. В.В. Вересаева ДЗМ» в 2024 г.",0,0.99941
6860,321200015024000001,Оказание услуг по сопровождению СПС Консультант Плюс,0,0.99948
6861,318200015924000001,"Оказание услуг по предоставлению сертификата на техническую поддержку программного продукта ""ПАРУС-Бюджет 8""",0,0.99948
6862,365200021724000001,Оказание услуг в области информационных технологий с использованием экземпляров системы «КонсультантПлюс».,0,0.99946
6864,311400002624000003,"Прочая закупка товаров, работ и услуг (оказание информационных услуг по сопровождению имеющейся справочной правовой системы ""Система ГАРАНТ"")",0,0.99945
6866,352300156624000001,"Оказание услуг по информационно-консультационному обслуживанию программного продукта ""1С: Предприятие"" (Реестровый номер 2024.001295)",0,0.99947
6867,375200049024000003,"Оказание услуг по сопровождению лабораторной информационной системы ""LabForce""",0,0.99928
6868,318200006624000001,"Оказание услуги по предоставлению сертификата на техническую поддержку 
программного продукта «ПАРУС-Бюджет 8»",0,0.99949
6869,372200286024000001,Оказание Услуг по адаптации и сопровождению адаптированных экземпляров систем КонсультантПлюс,0,0.99945
6870,139200000124000012,Оказание услуг по опубликованию информационных материалов в печатном издании (территория распространения г. Киселевск),0,0.99918
6871,122100013224000001,оказание услуг по абонентскому обслуживанию и информационно-вычислительному сопровождению экземпляров программных продуктов «Парус» для нужд следственного управления Следственного комитета Российской Федерации по Хабаровскому краю и Еврейской автономной области,0,0.99841
6872,815500000524000013,Оказание услуг по сопровождению ранее установленного у Заказчика Электронного периодического справочника «Система ГАРАНТ»,0,0.99948
6873,318300540824000002,Оказание услуг по сопровождению программного обеспечения автоматизированной системы оперативного управления диспетчерской службой скорой медицинской помощи (АСОУ ДС СМП),0,0.99947
6874,342100023523000031,Оказание услуг по информационному и техническому сопровождению ранее установленных экземпляров справочно-правовой системы «КонсультантПлюс»,0,0.99948
6875,107300000824000001,"Услуги по адаптации и сопровождению экземпляров Систем КонсультантПлюс, оказываемые на основе специального лицензионного сервисного программного обеспечения, обеспечивающего совместимость (взаимодействие) услуг с ранее установленными у заказчика экземплярами Систем КонсультантПлюс",0,0.99944
6876,345500000324000002,"Оказание услуг по адаптации и сопровождению экземпляров систем КонсультантПлюс на основе специального лицензионного программного обеспечения, обеспечивающего совместимость услуг с ранее установленными у Заказчика экземплярами систем КонсультантПлюc",0,0.99946
6883,123200000324000003,"Оказание услуг по сопровождению информационной системы, направленной на автоматизацию деятельности управления по охране, контролю и регулированию использования объектов животного мира и среды их обитания Амурской области",0,0.54597
6878,858500000424000005,На оказание услуг по технической поддержке специального программного обеспечения Государственной автоматизированной системы Российской Федерации «Правосудие» на судебных участках мировых судей Ростовской области в 2024 году.,0,0.99904
6879,352200039824000012,"Оказание услуг по технической поддержке средств криптографической защиты информации ViPNet, применяемых для защиты электронного документооборота (Реестровый номер 2024.000742)",0,0.99948
6880,345300130124000001,"Услуги по адаптации и сопровождению экземпляров Систем Консультант Плюс, оказываемые на основе специального лицензионного программного обеспечения, обеспечивающего совместимость услуг с установленными в МКУ «Кузьмоловский ДК» экземплярами Систем Консультант Плюс для нужд МКУ «Кузьмоловский ДК»",0,0.99943
6881,302300048724000005,Оказание услуг по техническому сопровождению и развитию программного обеспечения Автоматизированной системы ведения бюджетного учета АС «Смета»,0,0.99946
6882,358300032224000001,Оказание услуг по сопровождению и обновлению программного обеспечения автоматизированных информационных систем Комитета по управлению имуществом города Волгодонска,0,0.99931
6884,172300005424000001,"Оказание услуг по адаптации и сопровождению экземпляров Систем КонсультантПлюс на основе специального лицензионного программного обеспечения, обеспечивающего совместимость (взаимодействие) услуг с ранее установленными в Местной администрации внутригородского муниципального образования города федерального значения Санкт-Петербурга поселок Шушары экземплярами Систем КонсультантПлюс (в том числе специальной копией Системы)",0,0.99949
6885,158300024624000001,"Оказание услуг по комплексному сопровождению и развитию системы электронного документооборота CompanyMedia 4.6, системы Нормотворчество, системы Сопровождения заседаний, программной платформы IBM Domino Collaboration Express",0,0.99941
6886,158100019224000004,"Услуги по адаптации и сопровождению экземпляров Систем КонсультантПлюс, оказываемые на основе специального лицензионного сервисного программного обеспечения, обеспечивающего совместимость (взаимодействие) услуг с ранее установленными у заказчика экземплярами Систем КонсультантПлюс",0,0.99944
6887,318200031624000001,Оказание услуги по предоставлению сертификата на техническую поддержку программного продукта «ПАРУС-Бюджет 8»,0,0.99949
6888,318200008524000001,Оказание услуги по предоставлению сертификата на техническую поддержку программного продукта «ПАРУС-Бюджет 8»,0,0.99949
6889,373100023824000004,2024/244/226 Закупка услуг по развитию МИС Интерин,0,0.99942
6890,301600009324000001,"Оказание услуг по адаптации и сопровождению экземпляров Систем КонсультантПлюс на основе специального лицензионного программного обеспечения, обеспечивающего совместимость услуг с установленными в МУНИЦИПАЛЬНОМ БЮДЖЕТНОМ УЧРЕЖДЕНИИ ""ДОРОЖНОЕ РЕМОНТНО-СТРОИТЕЛЬНОЕ УПРАВЛЕНИЕ ГОРОДСКОГО ОКРУГА ГОРОД СИБАЙ РЕСПУБЛИКИ БАШКОРТОСТАН"" экземплярами Систем КонсультантПлюс (в том числе специальной копией Системы КонсультантПлюс)",0,0.99945
6891,853500000324000001,"Оказание услуг по сопровождению прикладного программного обеспечения «Автоматизированная информационная система «ИМЦ: ТФОМС», подсистема «Адаптер для взаимодействия с ФЕРЗЛ»»",0,0.99946
6892,318200088724000001,Оказание услуги по предоставлению сертификата на техническую поддержку программного продукта «ПАРУС-Бюджет 8»,0,0.99949
6893,362200056424000001,Услуги по адаптации и сопровождению справочно-правовой системы Консультант+,0,0.99945
6894,101200008024000001,"Оказание услуг по предоставлению неисключительных прав на использование и сопровождение программы для ЭВМ «Система автоматизации учета, управления муниципальной (государственной) собственностью и администрирования поступлений от управления собственностью («Собственность-Смарт»)»",0,0.99949
6895,307300050724000001,Услуги по передаче неисключительных лицензионных прав на программные продукты: «1С: Бухгалтерия государственного учреждения 8 ПРОФ. Электронная поставка»; «1С: Зарплата и кадры государственного учреждения 8 ПРОФ. Электронная поставка»; «1С: Предприятие 8 ПРОФ. Клиентская лицензия на 10 рабочих мест.Электронная поставка»; «1С: Предприятие 8.3 ПРОФ. лицензия на сервер (х86-64) Электронная поставка»,0,0.9995
6896,351300097424000001,"Оказание услуг по адаптации и сопровождению экземпляров Систем КонсультантПлюс, оказываемые на основе специального лицензионного программного обеспечения, обеспечивающего совместимость услуг с установленными у заказчика экземплярами Систем КонсультантПлюс.",0,0.99948
6897,158100016024000006,Оказание услуг по адаптации и сопровождению экземпляров систем Консультант Плюс (Закупка в сфере ИКТ),0,0.99945
6898,304300063224000010,"Оказание услуг по техническому сопровождению при эксплуатации специального программного обеспечения информационной системы, выполняющей функции региональной государственной информационной системы в сфере здравоохранения по Кабардино-Балкарской республике.",0,0.99605
6899,318200040124000001,"Оказание услуги по предоставлению сертификата на техническую поддержку программного продукта ""Парус-Бюджет 8""",0,0.99949
6900,321200010424000001,оказание информационно-технологического сопровождения уровня 1C:КП МЕДИЦИНА,0,0.99934
6901,817200000324000006,Оказание услуг по сопровождению ранее установленных программ «1C: Бухгалтерия государственного учреждения» 1C: Зарплата и кадры государственного учреждения»,0,0.99948
6902,372200186924000001,Оказание услуг по сопровождению радиологической информационной системы обработки медицинских изображений PACS для нужд СПб ГБУЗ «ГКДЦ №1» в 2024 году,0,0.99942
6903,352200003024000001,"Услуги по сопровождению справочной информационной системы «Госфинансы» для КУ ""СРЦН ""Солнышко"" Тюкалинского района"" (Реестровый номер 2024.000451)",0,0.99886
6904,356200002024000012,"ОКАЗАНИЕ УСЛУГ ПО ТЕХНИЧЕСКОМУ ОБСЛУЖИВАНИЮ И АДАПТАЦИИ ПРОГРАММНОГО ОБЕСПЕЧЕНИЯ МЕДИЦИНСКОЙ ИНФОРМАЦИОННОЙ СИСТЕМЫ «АРИАДНА», НАХОДЯЩЕЙСЯ В СОБСТВЕННОСТИ ГБУЗ ПК «ПЕРМСКАЯ КРАЕВАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА»",0,0.99895
6905,169300005924000001,"оказание услуг по предоставлению неисключительных (пользовательских) прав на использование программы для ЭВМ ""Подсистема формирования реестра расходных обязательств (РРО-СМАРТ)"" (рег. номер в РРПО: 1190) на 2024 год",0,0.99947
6906,301300019424000002,"Оказание услуг по сервисному обслуживанию программного комплекса ""Флагман"" (подсистемы ""Зарплата"", ""Налог"", ""Персонал"")",0,0.99947
6907,862300039924000001,"Оказание услуг по предоставлению неисключительного (пользовательского) права на использование программ для ЭВМ: «Бюджет – СМАРТ Про», «Бюджет - СМАРТ Стандарт для ГРБС, РБС, Г(М)У», «Взаимодействие с ФНС» и ""Бизнес-процесса по передаче в ФНС информации об открытии или изменении л/с""",0,0.99948
6908,168300000424000001,Услуги по технической поддержке информационных технологий,0,0.99937
6933,122300011924000018,Передача неисключительных прав на использование программного средства антивирусной защиты,0,0.99948
6909,845200001424000001,Оказание услуг по сопровождению Подсистемы «Специальное транспортное обслуживание» Государственной информационной системы Ленинградской области Автоматизированная информационная система «Социальная защита Ленинградской области»,0,0.99855
6910,160300003124000001,Оказание услуг по сопровождению ранее установленного Электронного периодического справочника «Система ГАРАНТ»,0,0.99949
6911,212100001624000001,"Услуги по обслуживанию лицензионных программных продуктов системы ""1С: Предприятие 8"" (1С: Бухгалтерия)",0,0.99946
6912,318200010724000001,Оказание услуги по предоставлению сертификата на техническую поддержку программного продукта «ПАРУС-Бюджет 8».,0,0.99949
6913,301300164924000002,"Услуги, обеспечивающие эффективную эксплуатацию персоналом Заказчика Государственной информационной системы в сфере здравоохранения Республики Башкортостан, используемой ГБУЗ РБ Большеустьикинская ЦРБ",0,0.99751
6914,116300044824000005,На оказание услуг по сопровождению автоматизированной системы управления бюджетным процессом в части расширения функциональных возможностей по планированию и проведению муниципальных закупок с предоставлением неисключительных прав на использование программ для ЭВМ в составе автоматизированной системы,0,0.99944
6915,152300011124000003,"Оказание услуг по обновлению и сопровождению ранее установленной справочно-правовой  системы ""Гарант""",0,0.99949
6916,116300044824000001,"Оказание услуг по адаптации и сопровождению экземпляров систем КонсультантПлюс на основе специального лицензионного сервисного программного обеспечения, обеспечивающего совместимость (взаимодействие) услуг с ранее установленными в Управлении финансов Нюрбинского района экземплярами систем КонсультантПлюс для нужд Управления финансов Нюрбинского района",0,0.99943
6917,136300004724000001,Оказание услуг по сопровождению электронного периодического справочника «Система ГАРАНТ»,0,0.99948
6918,321500000524000012,Оказание консультационных услуг и технической поддержки пользователям комплексной системы автоматизации медицинского учреждения на 2024г.,0,0.99946
6919,162200004624000001,"Услуги по сопровождению Электронного периодического справочника ""Система ГАРАНТ""",0,0.99943
6920,318200039324000001,Оказание услуги по предоставлению сертификата на техническую поддержку программного продукта «ПАРУС-Бюджет 8»,0,0.99949
6921,318200021824000002,Оказание услуги по предоставлению сертификата на техническую поддержку программного продукта «ПАРУС-Бюджет 8»,0,0.99949
6922,318200021724000002,Оказание услуг по техническому сопровождению средств обеспечения информационной безопасности и продлению сертификатов производителя продуктов ViPNet,0,0.99948
6923,873500000824000018,Оказание услуг по сопровождению и развитию автоматизированной системы управления и учета результатов контрольно-ревизионной деятельности на платформе «1С: Предприятие 8.3» (Конфигурация «1С: Документооборот»),0,0.99947
6924,162100015424000001,Сопровождение справочно-правовых систем,0,0.99947
6925,316300092224000001,Оказание услуг по сопровождению ранее установленного электронного периодического справочника «Система ГАРАНТ»,0,0.99948
6951,318200047624000005,Оказание услуг по брендированию автотранспортных средств,0,0.99931
6926,362200018624000007,"Предоставление права на использование обновлений версии ПК ""Гранд-Смета"" в течение года на одном рабочем месте",0,0.99947
6927,1001200000624000003,"Оказание информационных услуг по адаптации и сопровождению экземпляров Систем КонсультантПлюс, оказываемых на основе специального лицензионного программного обеспечения, обеспечивающего совместимость услуг с установленными у заказчика экземплярами систем КонсультантПлюс.",0,0.99949
6928,109500000324000001,Приобретение полиграфической и раздаточной продукции (информационные материалы - агитационная продукция в виде листовок и буклетов),0,0.99941
6929,133300002724000010,"Оказание услуг по адаптации и сопровождению экземпляров Систем КонсультантПлюс, оказываемые на основе специального лицензионного сервисного программного обеспечения, обеспечивающего совместимость (взаимодействие) услуг с ранее установленными в администрации Савинского муниципального района экземплярами Систем КонсультантПлюс для нужд администрации Савинского муниципального района Ивановской области",0,0.99943
6930,2087500000124000024,Выполнение работ по разработке программного продукта по обеспечению контроля качества и сроков оказания услуг и (или) выполнения работ подрядными организациями  и соответствия таких услуг и (или) работ требованиям проектной документации,0,0.85457
7438,848300048723000477,Оказание услуг по обслуживанию и сопровождению программных продуктов «1С: Бухгалтерия государственного учреждения 8» и «1С: Зарплата и Кадры государственного учреждения 8»,0,0.99947
6931,869200000224002016,Услуга по предоставлению на условиях простой (неисключительной) лицензии прав на использование системы мониторинга событий информационной безопасности (SIEM система),0,0.99944
6932,859200001124001810,"Оказание услуг по адаптации и сопровождению экземпляров Систем КонсультантПлюс, оказываемые на основе специального лицензионного сервисного программного обеспечения, обеспечивающего совместимость (взаимодействие) услуг с ранее установленными у заказчика экземплярами Систем КонсультантПлюс (в том числе специальной копией Системы КонсультантПлюс)",0,0.99945
6934,139300013024000100,Оказание услуг по предоставлению на условиях простой (неисключительной) лицензии права на использование программ для ЭВМ и баз данных,0,0.99949
6935,372200085224000101,Оказание услуг по передаче неисключительных (пользовательских) прав на программное обеспечение «ДАМАСК» для Санкт-Петербургского государственного бюджетного учреждения здравоохранения «Городская поликлиника № 107» для нужд Санкт-Петербурга в 2024 году,0,0.99947
7107,106300009224000002,Оказание услуг по информационно-технологическому сопровождению программных продуктов системы «1С:Предприятие»: ИТС ЦГУ (информационно-технологическое сопровождение для централизованных информационных систем государственных учреждений),0,0.99944
6936,142200001324004060,Оказание услуг по изготовлению и размещению рекламы о туристских возможностях Самарской области на транспорте и объектах транспортной инфраструктуры,0,0.99874
6937,817200000324002614,"Оказание услуг по предоставлению лицензий на право использовать компьютерное программное обеспечение, функционирующее в медицинской организации",0,0.99947
6938,257100000124000069,Проведение в 2024 году информационно-разъяснительной кампании среди населения Псковской области посредством размещения информационно-разъяснительных материалов СФР по актуальным темам пенсионного и социального обеспечения в печатном СМИ,0,0.98882
6939,155300000524000002,Оказание услуг по публикации информации в печатном издании,0,0.99938
6940,108100003024000004,"Сопровождение систем информационного обеспечения деятельности СПС ""Консультант Плюс"" (рег. № в РРПО:212)",0,0.99932
7455,388500000123000007,Оказание услуг по адаптации и сопровождению экземпляров Систем КонсультантПлюс,0,0.99947
6941,152100000424000006,Продление ранее закупленных лицензий ПО Kaspersky Endpoint Security для бизнеса,0,0.99948
6942,376200014824000003,Оказание услуг,0,0.98821
6943,358200052024000021,Подключение и организация доступа к экземплярам систем Консультант Плюс на 12 месяцев,0,0.99945
6944,853500000324001795,оказание услуг по сопровождению государственной информационной системы «Единый личный кабинет Оренбургской области»,1,0.9979
6945,815500000524002270,Оказание услуг по публикации нормативных и других документов администрации города Новочебоксарска Чувашской Республики,0,0.97546
6946,111100008124000009,Поставка государственных знаков почтовый оплаты для нужд ГУФССП России по Республике Татарстан,0,0.99613
6947,818500000824001534,"Услуги по распространению информационных материалов в печатном средстве массовой информации в целях осуществления рекламной деятельности, направленной на развитие туристского комплекса Краснодарского края, за исключением рекламной деятельности, предусмотренной пунктом 5.1 государственной программы Краснодарского края «Развитие санаторно-курортного и туристского комплекса»",1,0.83945
6948,851200000624001410,Оказание услуг по продлению не исключительных прав (лицензии) ранее установленного и используемого антивирусного программного обеспечения,0,0.99946
6949,373100091324000003,Поставка государственных знаков почтовой оплаты для нужд Федерального казенного учреждения «Главное бюро медико-социальной экспертизы Федерального медико-биологического агентства»,0,0.99932
6950,106100001424000007,продление прав использования Программного обеспечения Программного комплекса «Администратор-Д»  (рег. № в РРПО:275 ),0,0.99927
6952,173100003524000011,Эксплуатация федеральной государственной автоматизированной информационной системы «Молодежь России»,1,0.99727
6953,158300007124000016,"Оказание услуг по адаптации и сопровождению экземпляров Систем КонсультантПлюс, оказываемых на основе специального лицензионного программного обеспечения, обеспечивающего совместимость услуг с установленными в Администрации города Гуково экземплярами Систем КонсультантПлюс (в том числе специальной копией Системы КонсультантПлюс) для нужд Администрации города Гуково",0,0.99944
6954,190300001224000103,"оказание услуг по адаптации и сопровождению экземпляров Систем КонсультантПлюс, оказываемые на основе специального лицензионного сервисного программного  обеспечения.",0,0.99945
6955,107100006524000006,Продление прав использования ПК Учет и администрирование поступлений в бюджетную систему («Администратор-Д») (рег. № в РРПО: 275),0,0.99931
6956,319100025324000006,Поставка экземпляра(ов) Системы(м) КонсультантПлюс и оказание информационных услуг с использованием экземпляра(ов) Системы(м) КонсультантПлюс,0,0.99935
6957,372200037024000005,Оказание услуг по обеспечению подписными изданиями ГБПОУ Некрасовский педколледж №1 в 2024 году.,0,0.99945
6958,318200016424000014,Услуги по передаче прав на использование программного обеспечения «Информационная система консолидации отчетности»,0,0.99907
6959,346300089524000003,Поставка книг (3),0,0.99925
6960,164200001924000633,Оказание услуг по предоставлению защищенных каналов передачи данных,0,0.99946
6961,878500000224000166,Оказание услуг по предоставлению права использования программного обеспечения для автоматизации функций тарифного регулирования на территории Еврейской автономной области в целях эксплуатации  государственных (муниципальных) информационных систем,0,0.99855
6962,130600047724000022,"Оказание услуг по сопровождению ранее установленного электронного периодического справочника ""Система ГАРАНТ""",0,0.99948
6963,321300087024000049,"Продление лицензии на доступ к онлайн-сервису по автоматизации процессов сопровождения и разработки документации, регламентирующей защиту информации",0,0.99938
6964,365300044224000063,Поставка учебной литературы в соответствии с техническим заданием Заказчика,0,0.99937
7456,373100004323000070,"оказание услуг по настройке электронного документооборота на базе программного обеспечения""1С-БИТРИКС24. Корпоративный портал-250""",0,0.99945
6965,342300090624000049,Эвакуационные знаки пожарной безопасности,0,0.99941
6966,817200000324002824,Поставка программных средств криптографической защиты,0,0.99949
6967,819100001124000011,Оказание услуг по предоставлению неисключительных прав на использования программного обеспечения (не относящиеся к сфере ИКТ),0,0.99948
6968,120300008824000029,"На оказание услуг по актуализации текстовой информации в экземплярах Систем КонсультантПлюс на основе специального лицензионного программного обеспечения, обеспечивающего совместимость услуг с установленными в Думе Лесозаводского городского округа экземплярами Систем",0,0.99949
6969,346200011524000063,"№63-ЭЗК-КАЛЕНДАРИ: Календари, бумага копировальная",0,0.9704
6970,119200000124003317,ЭА-№-2186/24 ««Право по предоставлению (передаче) неисключительных (пользовательских) прав на продление срока действия существующей лицензии антивирусного программного обеспечения (Kaspersky )»»,0,0.99946
6971,352300023024000010,Оказание услуг по предоставлению права использования (на правах простой неисключительной лицензии) базы данных:  Справочная Система «Главная медсестра» (Реестровый номер 2024.019740),0,0.99945
6972,190200000324002850,Оказание услуг по технической поддержке государственной информационной системы «Автоматизированная информационная система оказания мер социальной поддержки гражданам Ямало-Ненецкого автономного округа в улучшении жилищных условий»,0,0.99761
6973,372200277324000132,Оказание услуг по передаче неисключительных прав на использование функциональных модулей программного обеспечения медицинской информационной системы «Инфоклиника» в 2024 году,0,0.99947
7200,165300013724000006,Оказание услуг по изготовления и размещению информации о деятельности Думы Города Томска в периодических печатных изданиях,0,0.99247
6974,818300019924000035,Размещение информации о деятельности администрации Тимашевского городского поселения Тимашевского района в периодическом печатном издании - газете,1,0.61702
7108,146100000624000007,"Услуги связи при подготовке, проведении и подведении итогов выборочного обследования сельскохозяйственной деятельности личных подсобных и других индивидуальных хозяйств граждан",0,0.96952
7201,851200000624001148,"Оказание услуг средства массовой информации по подготовке, размещению и распространению на территории города Новосибирска и Новосибирской области на региональной странице (поддомене) или разделе сетевого издания  (электронного периодического издания) в сети Интернет и в общероссийском печатном издании (газете), имеющем региональные полосы или региональное приложение, информационных материалов о деятельности Законодательного Собрания Новосибирской области, депутатов Законодательного Собрания Новосибирской области, о совершенствовании законодательства Новосибирской области, об общественно-политической ситуации и о социально-экономическом развитии Новосибирской области",1,0.64829
7280,888500000224000075,Оказание услуг по технической поддержке автоматизированной информационной системы многофункциональных центров «Феникс»,0,0.99946
7436,124300012723000345,"Услуги по информационно-технологическому сопровождению программного обеспечения 1С, в том числе предоставление неисключительных прав использования программного обеспечения",0,0.99948
7437,301300071923000256,"Оказание информационных услуг: консультации по использованию систем ""Парус-Бюджет 8""",0,0.99947
7445,318300554423000386,"Оказание услуг по комплексному обслуживанию программных продуктов системы ""1С: Предприятие""",0,0.99948
7446,301300022123000287,"Оказание услуг, обеспечивающих эффективную эксплуатацию персоналом Заказчика медицинской автоматизированной системы управления скорой и неотложной медицинской помощи Государственной информационной системы в сфере здравоохранения Республики Башкортостан",0,0.99842
7448,372200098123000092,"Оказание услуг по сопровождению программного обеспечения медицинской информационной системы ""qMS"", функционирующего в СПб ГБУЗ «Городская поликлиника № 97» в 2024 году.",0,0.99945
9646,321300077123000107,"Оказание услуг по адаптации и сопровождению экземпляров Систем КонсультантПлюс на основе специального лицензионного программного обеспечения, обеспечивающего совместимость услуг с установленными у заказчика экземплярами Систем КонсультантПлюс",0,0.99946
9652,859300019623001006,"Оказание услуг по адаптации и сопровождению экземпляров Систем КонсультантПлюс на основе специального лицензионного программного обеспечения, обеспечивающего совместимость услуг с установленными у Заказчика экземплярами систем КонсультантПлюс",0,0.99946
9657,162100004023000311,"Предоставление лицензий и сопровождение компьютерных программ (Сопровождение программно-аппаратного комплекса, подключенного к ведомственной сети  министерства здравоохранения Свердловской области (ViPNet -сеть № 1317)",0,0.99944
9737,346200002023000021,"услуги по информационному обслуживанию и сопровождению  информационных банков справочно-правовой системы ""ГАРАНТ""",0,0.99944
