Закупки по;Реестровый номер закупки;Способ определения поставщика (подрядчика, исполнителя), подрядной организации (размещения закупки);Наименование закупки;Предмет электронного аукциона (только для ПП РФ 615);Идентификационный код закупки;Номер лота;Наименование лота;Начальная (максимальная) цена контракта;Валюта;Начальная (максимальная) цена в валюте контракта;Валюта контракта;Классификация по ОКДП;Классификация по ОКПД;Классификация по ОКПД2;Код позиции;Наименование Заказчика;Организация, осуществляющая размещение ;Дата размещения;Дата обновления;Этап закупки;Особенности размещения заказа\ Преимущества (44-ФЗ);Дата начала подачи заявок;Дата окончания подачи заявок;Дата проведения электронного аукциона
44-ФЗ;№0810100001421000005;Закрытый аукцион с учетом положений ст. 111 Закона № 44-ФЗ;"Оказание услуг по сервисному обслуживанию программы 1С для нужд филиала №3 ФГКУ ""412 ВГ"" МО РФ г. Моздок";;'211151305247915130100100410056201242';;;210500.00;RUB;;;;;62.01.29.000: Оригиналы программного обеспечения прочие;62.01.29.000: Оригиналы программного обеспечения прочие;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""412 ВОЕННЫЙ ГОСПИТАЛЬ"" МИНИСТЕРСТВА ОБОРОНЫ РОССИЙСКОЙ ФЕДЕРАЦИИ";"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""412 ВОЕННЫЙ ГОСПИТАЛЬ"" МИНИСТЕРСТВА ОБОРОНЫ РОССИЙСКОЙ ФЕДЕРАЦИИ";13.05.2021;21.05.2021;Работа комиссии;"Субъектам малого предпринимательства, социально ориентированным некоммерческим организациям; Закупка у субъектов малого предпринимательства и социально ориентированных некоммерческих организаций";;20.05.2021;
44-ФЗ;№0810100001421000006;Закрытый аукцион с учетом положений ст. 111 Закона № 44-ФЗ;"Оказание услуг по сервисному обслуживанию программы 1С для нужд филиала №4 ФГКУ ""412 ВГ"" МО РФ г. Шали";;'211151305247915130100100410036201242';;;169500.00;RUB;;;;;62.01.29.000: Оригиналы программного обеспечения прочие;62.01.29.000: Оригиналы программного обеспечения прочие;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""412 ВОЕННЫЙ ГОСПИТАЛЬ"" МИНИСТЕРСТВА ОБОРОНЫ РОССИЙСКОЙ ФЕДЕРАЦИИ";"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""412 ВОЕННЫЙ ГОСПИТАЛЬ"" МИНИСТЕРСТВА ОБОРОНЫ РОССИЙСКОЙ ФЕДЕРАЦИИ";13.05.2021;21.05.2021;Работа комиссии;"Субъектам малого предпринимательства, социально ориентированным некоммерческим организациям; Закупка у субъектов малого предпринимательства и социально ориентированных некоммерческих организаций";;20.05.2021;
44-ФЗ;№0810100001421000007;Закрытый аукцион с учетом положений ст. 111 Закона № 44-ФЗ;"Оказание услуг по сервисному обслуживанию программы консультант плюс для нужд филиала №4 ФГКУ ""412 ВГ"" МО РФ г. Шали";;'211151305247915130100100410046201242';;;60500.00;RUB;;;;;62.01.29.000: Оригиналы программного обеспечения прочие;62.01.29.000: Оригиналы программного обеспечения прочие;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""412 ВОЕННЫЙ ГОСПИТАЛЬ"" МИНИСТЕРСТВА ОБОРОНЫ РОССИЙСКОЙ ФЕДЕРАЦИИ";"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""412 ВОЕННЫЙ ГОСПИТАЛЬ"" МИНИСТЕРСТВА ОБОРОНЫ РОССИЙСКОЙ ФЕДЕРАЦИИ";13.05.2021;21.05.2021;Работа комиссии;"Субъектам малого предпринимательства, социально ориентированным некоммерческим организациям; Закупка у субъектов малого предпринимательства и социально ориентированных некоммерческих организаций";;20.05.2021;
44-ФЗ;№0348100075321000039;Закрытый аукцион с учетом положений ст. 111 Закона № 44-ФЗ;"Оказание услуг по обеспечению бесперебойного функционирования МИС ""Санаториум"" в 2021 году";;'211501300200450400100100230236203242';;;753465.00;RUB;;;;;62.03.12.130: Услуги по сопровождению компьютерных систем;62.03.12.130: Услуги по сопровождению компьютерных систем;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""КЛИНИЧЕСКИЙ САНАТОРИЙ ""КРАТОВО""";"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""КЛИНИЧЕСКИЙ САНАТОРИЙ ""КРАТОВО""";20.05.2021;20.05.2021;Подача заявок;Запрет на допуск товаров, работ, услуг при осуществлении закупок, а также ограничения и условия допуска в соответствии с требованиями, установленными ст. 14 Закона № 44-ФЗ;;24.05.2021;
44-ФЗ;№0348100075321000038;Закрытый аукцион с учетом положений ст. 111 Закона № 44-ФЗ;"Оказание услуг по обеспечению бесперебойного функционирования системы размещения ""Логус"" в 2021 году";;'211501300200450400100100220226203242';;;88000.00;RUB;;;;;62.03.12.130: Услуги по сопровождению компьютерных систем;62.03.12.130: Услуги по сопровождению компьютерных систем;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""КЛИНИЧЕСКИЙ САНАТОРИЙ ""КРАТОВО""";"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""КЛИНИЧЕСКИЙ САНАТОРИЙ ""КРАТОВО""";20.05.2021;20.05.2021;Подача заявок;Запрет на допуск товаров, работ, услуг при осуществлении закупок, а также ограничения и условия допуска в соответствии с требованиями, установленными ст. 14 Закона № 44-ФЗ;;31.05.2021;
44-ФЗ;№0373100024121000041;Закрытый аукцион с учетом положений ст. 111 Закона № 44-ФЗ;Модернизация и сопровождение лабораторной информационной системы АЛТЭЙ;;'211770912346077090100100070016202242';;;665500.00;RUB;;;;;62.02.30.000: Услуги по технической поддержке информационных технологий;62.02.30.000: Услуги по технической поддержке информационных технологий;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ПОЛИКЛИНИКА № 2""";"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ПОЛИКЛИНИКА № 2""";20.05.2021;20.05.2021;Подача заявок;Запрет на допуск товаров, работ, услуг при осуществлении закупок, а также ограничения и условия допуска в соответствии с требованиями, установленными ст. 14 Закона № 44-ФЗ;;27.05.2021;
44-ФЗ;№0173100004521000706;Закрытый аукцион;Оказание услуг по информационно-техническому сопровождению (обслуживанию) установленного и функционирующего у государственного заказчика программного обеспечения учета объектов культурного наследия.;;'211770425226177040100108210016203246';;;13000000.00;RUB;;;;;62.03.12.130: Услуги по сопровождению компьютерных систем;62.03.12.130: Услуги по сопровождению компьютерных систем;МИНИСТЕРСТВО ОБОРОНЫ РОССИЙСКОЙ ФЕДЕРАЦИИ;МИНИСТЕРСТВО ОБОРОНЫ РОССИЙСКОЙ ФЕДЕРАЦИИ;14.05.2021;19.05.2021;Подача заявок;;14.05.2021;28.05.2021;
223-ФЗ;№32110289637;Запрос котировок в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства;Запрос котировок в электронной форме ЗКЭФ82_2/21-ГО на право заключения договора на предоставление права использования программного обеспечения на условиях простой (неисключительной) лицензии для нужд АО «Россельхозбанк»;;;1;Предоставление права использования программного обеспечения на условиях простой (неисключительной) лицензии для нужд АО «Россельхозбанк» ;94000.00;RUB;;;;;62.09.20: Услуги в области информационных технологий и компьютерные услуги прочие, не включенные в другие группировки;62.09.20: Услуги в области информационных технологий и компьютерные услуги прочие, не включенные в другие группировки;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЙ СЕЛЬСКОХОЗЯЙСТВЕННЫЙ БАНК""";;18.05.2021;18.05.2021;Работа комиссии;;18.05.2021;28.05.2021;
44-ФЗ;№0378100003221000038;Закрытый аукцион с учетом положений ст. 111 Закона № 44-ФЗ;"Оказание услуги по продлению лицензии на программное обеспечение ""Мобильный криминалист""";;'211790102209879010100100740016202242';;;200000.00;RUB;;;;;62.02.30.000: Услуги по технической поддержке информационных технологий;62.02.30.000: Услуги по технической поддержке информационных технологий;УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ СЛУЖБЫ БЕЗОПАСНОСТИ РОССИЙСКОЙ ФЕДЕРАЦИИ ПО ЕВРЕЙСКОЙ АВТОНОМНОЙ ОБЛАСТИ;УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ СЛУЖБЫ БЕЗОПАСНОСТИ РОССИЙСКОЙ ФЕДЕРАЦИИ ПО ЕВРЕЙСКОЙ АВТОНОМНОЙ ОБЛАСТИ;17.05.2021;17.05.2021;Подача заявок;;;25.05.2021;
44-ФЗ;№0173100004521000721;Закрытый аукцион;Оказание услуг по сопровождению (обслуживанию) функционирующего у заказчика комплекса программного обеспечения межведомственного электронного взаимодействия.;;'211770425226177040100108310016203242';;;31531540.00;RUB;;;;;62.03.12.130: Услуги по сопровождению компьютерных систем;62.03.12.130: Услуги по сопровождению компьютерных систем;МИНИСТЕРСТВО ОБОРОНЫ РОССИЙСКОЙ ФЕДЕРАЦИИ;МИНИСТЕРСТВО ОБОРОНЫ РОССИЙСКОЙ ФЕДЕРАЦИИ;17.05.2021;17.05.2021;Подача заявок;;17.05.2021;26.05.2021;
223-ФЗ;№32110238714;Прочие;21Т0410010.0004. Оказание услуг технической поддержки интернет-портала ПАО «МРСК Северо-Запада»;;;1;21Т0410010.0004. Оказание услуг технической поддержки интернет-портала ПАО «МРСК Северо-Запада»;2280384.00;RUB;;;;;62.02.3: Услуги по технической поддержке информационных технологий;62.02.3: Услуги по технической поддержке информационных технологий;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""МЕЖРЕГИОНАЛЬНАЯ РАСПРЕДЕЛИТЕЛЬНАЯ СЕТЕВАЯ КОМПАНИЯ СЕВЕРО-ЗАПАДА""";;27.04.2021;14.05.2021;Работа комиссии;;27.04.2021;21.05.2021;
223-ФЗ;№32110261293;Прочие;Оказание услуг по техническому сопровождению программного комплекса «Диетпитание 8»;;;1;Оказание услуг по техническому сопровождению программного комплекса «Диетпитание 8»;190000.00;RUB;;;;;62.02.30.000: Услуги по технической поддержке информационных технологий;62.02.30.000: Услуги по технической поддержке информационных технологий;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ""НАЦИОНАЛЬНЫЙ МЕДИЦИНСКИЙ ИССЛЕДОВАТЕЛЬСКИЙ ЦЕНТР ""ЛЕЧЕБНО-РЕАБИЛИТАЦИОННЫЙ ЦЕНТР"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ";;05.05.2021;13.05.2021;Работа комиссии;;05.05.2021;20.05.2021;
44-ФЗ;№0875100005721000065;Закрытый аукцион с учетом положений ст. 111 Закона № 44-ФЗ;"Оказание услуг по сопровождению информационной системы ""Парус-Бюджет 8"" в сфере информационно-коммуникационных технологий";;'211910700019091070100100720010000242';;;501576.67;RUB;;;;;"58.29.50.000: Услуги по предоставлению лицензий на право использовать компьютерное программное обеспечение; 62.03.12.130: Услуги по сопровождению компьютерных систем";"58.29.50.000: Услуги по предоставлению лицензий на право использовать компьютерное программное обеспечение; 62.03.12.130: Услуги по сопровождению компьютерных систем";"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ДОМ ОТДЫХА ""ПРИБРЕЖНЫЙ""";"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ДОМ ОТДЫХА ""ПРИБРЕЖНЫЙ""";27.04.2021;13.05.2021;Работа комиссии;"Субъектам малого предпринимательства, социально ориентированным некоммерческим организациям; Закупка у субъектов малого предпринимательства и социально ориентированных некоммерческих организаций";;;
44-ФЗ;№0356100011521000009;Закрытый аукцион с учетом положений ст. 111 Закона № 44-ФЗ;Оказание услуг по информационному сопровождению справочно-правовой системы;;'211590229075559020100100070096203242';;;229874.82;RUB;;;;;62.03.12.130: Услуги по сопровождению компьютерных систем;62.03.12.130: Услуги по сопровождению компьютерных систем;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ВОЕННЫЙ КОМИССАРИАТ ПЕРМСКОГО КРАЯ""";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ВОЕННЫЙ КОМИССАРИАТ ПЕРМСКОГО КРАЯ""";11.05.2021;11.05.2021;Подача заявок;Запрет на допуск товаров, работ, услуг при осуществлении закупок, а также ограничения и условия допуска в соответствии с требованиями, установленными ст. 14 Закона № 44-ФЗ;;19.05.2021;
44-ФЗ;№0353100002821000010;Закрытый аукцион с учетом положений ст. 111 Закона № 44-ФЗ;Услуги по сопровождению компьютерных систем (ЭПС Гарант);;'211561003670556100100100140016203242';;;132000.00;RUB;;;;;62.03.12.130: Услуги по сопровождению компьютерных систем;62.03.12.130: Услуги по сопровождению компьютерных систем;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ВОЕННЫЙ КОМИССАРИАТ ОРЕНБУРГСКОЙ ОБЛАСТИ""";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ВОЕННЫЙ КОМИССАРИАТ ОРЕНБУРГСКОЙ ОБЛАСТИ""";06.05.2021;06.05.2021;Подача заявок;"Запрет на допуск товаров, работ, услуг при осуществлении закупок, а также ограничения и условия допуска в соответствии с требованиями, установленными ст. 14 Закона № 44-ФЗ; Субъектам малого предпринимательства, социально ориентированным некоммерческим организациям; Закупка у субъектов малого предпринимательства и социально ориентированных некоммерческих организаций";;20.05.2021;
44-ФЗ;№0353100002821000009;Закрытый аукцион с учетом положений ст. 111 Закона № 44-ФЗ;Услуги консультативные в области компьютерных технологий прочие (1С Воинская часть);;'211561003670556100100100130016202242';;;357173.54;RUB;;;;;62.02.20.190: Услуги консультативные в области компьютерных технологий прочие;62.02.20.190: Услуги консультативные в области компьютерных технологий прочие;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ВОЕННЫЙ КОМИССАРИАТ ОРЕНБУРГСКОЙ ОБЛАСТИ""";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ВОЕННЫЙ КОМИССАРИАТ ОРЕНБУРГСКОЙ ОБЛАСТИ""";06.05.2021;06.05.2021;Подача заявок;"Запрет на допуск товаров, работ, услуг при осуществлении закупок, а также ограничения и условия допуска в соответствии с требованиями, установленными ст. 14 Закона № 44-ФЗ; Субъектам малого предпринимательства, социально ориентированным некоммерческим организациям; Закупка у субъектов малого предпринимательства и социально ориентированных некоммерческих организаций";;20.05.2021;
44-ФЗ;№0317100025221000002;Закрытый аукцион с учетом положений ст. 111 Закона № 44-ФЗ;"Услуги по сопровождению справочно-информационной системы ""Консультант Плюс""";;'211222502895422250100100020016209242';;;282400.00;RUB;;;;;62.09.20.190: Услуги по технической поддержке в области информационных технологий прочие, не включенные в другие группировки;62.09.20.190: Услуги по технической поддержке в области информационных технологий прочие, не включенные в другие группировки;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ВОЕННЫЙ КОМИССАРИАТ АЛТАЙСКОГО КРАЯ""";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ВОЕННЫЙ КОМИССАРИАТ АЛТАЙСКОГО КРАЯ""";29.04.2021;29.04.2021;Подача заявок;;;12.05.2021;
44-ФЗ;№0348100091121000040;Закрытый аукцион;"Услуги по информационно-техническому сопровождению ""1С: КП ГУ Базовый"" (ИТС БЮДЖЕТ)";;'211503601306650360100100060026203242';;;10309.00;RUB;;;;;62.03.12.130: Услуги по сопровождению компьютерных систем;62.03.12.130: Услуги по сопровождению компьютерных систем;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""1586 ВОЕННЫЙ КЛИНИЧЕСКИЙ ГОСПИТАЛЬ"" МИНИСТЕРСТВА ОБОРОНЫ РОССИЙСКОЙ ФЕДЕРАЦИИ";"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""1586 ВОЕННЫЙ КЛИНИЧЕСКИЙ ГОСПИТАЛЬ"" МИНИСТЕРСТВА ОБОРОНЫ РОССИЙСКОЙ ФЕДЕРАЦИИ";11.03.2021;29.04.2021;Работа комиссии;;11.03.2021;19.03.2021;
44-ФЗ;№0348100091121000041;Закрытый аукцион;"Услуги по сопровождению программных продуктов ""1С: Бухгалтерия государственного учреждения"", ""1С: Бюджетная отчетность"", ""1С:  Зарплата и кадры бюджетного учреждения""";;'211503601306650360100100060036203242';;;419640.00;RUB;;;;;62.03.12.130: Услуги по сопровождению компьютерных систем;62.03.12.130: Услуги по сопровождению компьютерных систем;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""1586 ВОЕННЫЙ КЛИНИЧЕСКИЙ ГОСПИТАЛЬ"" МИНИСТЕРСТВА ОБОРОНЫ РОССИЙСКОЙ ФЕДЕРАЦИИ";"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""1586 ВОЕННЫЙ КЛИНИЧЕСКИЙ ГОСПИТАЛЬ"" МИНИСТЕРСТВА ОБОРОНЫ РОССИЙСКОЙ ФЕДЕРАЦИИ";11.03.2021;29.04.2021;Работа комиссии;;11.03.2021;19.03.2021;
223-ФЗ;№32110244535;Запрос котировок в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства;Запрос котировок в электронной форме ЗКЭФ82/21-ГО на право заключения договора на предоставление права использования программного обеспечения на условиях простой (неисключительной) лицензии для нужд АО «Россельхозбанк»;;;1;Предоставление права использования программного обеспечения на условиях простой (неисключительной) лицензии для нужд АО «Россельхозбанк» ;94000.00;RUB;;;;;62.09.20: Услуги в области информационных технологий и компьютерные услуги прочие, не включенные в другие группировки;62.09.20: Услуги в области информационных технологий и компьютерные услуги прочие, не включенные в другие группировки;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЙ СЕЛЬСКОХОЗЯЙСТВЕННЫЙ БАНК""";;28.04.2021;28.04.2021;Работа комиссии;;28.04.2021;17.05.2021;
44-ФЗ;№0160100000121000083;Закрытый аукцион с учетом положений ст. 111 Закона № 44-ФЗ;Поставка программного обеспечения;;'211645501500164550100100160016201242';;;98400.00;RUB;;;;;62.01.29.000: Оригиналы программного обеспечения прочие;62.01.29.000: Оригиналы программного обеспечения прочие;УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ СЛУЖБЫ БЕЗОПАСНОСТИ РОССИЙСКОЙ ФЕДЕРАЦИИ ПО САРАТОВСКОЙ ОБЛАСТИ;УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ СЛУЖБЫ БЕЗОПАСНОСТИ РОССИЙСКОЙ ФЕДЕРАЦИИ ПО САРАТОВСКОЙ ОБЛАСТИ;28.04.2021;28.04.2021;Подача заявок;Запрет на допуск товаров, работ, услуг при осуществлении закупок, а также ограничения и условия допуска в соответствии с требованиями, установленными ст. 14 Закона № 44-ФЗ;;13.05.2021;
44-ФЗ;№0190100002821000001;Закрытый аукцион;"Оказание услуг по сопровождению справочно-правовой системы ""Консультант Плюс""";;'211890100363689010100100010016202242';;;310976.00;RUB;;;;;62.02.30.000: Услуги по технической поддержке информационных технологий;62.02.30.000: Услуги по технической поддержке информационных технологий;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ВОЕННЫЙ КОМИССАРИАТ ЯМАЛО-НЕНЕЦКОГО АВТОНОМНОГО ОКРУГА""";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ВОЕННЫЙ КОМИССАРИАТ ЯМАЛО-НЕНЕЦКОГО АВТОНОМНОГО ОКРУГА""";28.04.2021;28.04.2021;Подача заявок;Субъектам малого предпринимательства, социально ориентированным некоммерческим организациям;28.04.2021;11.05.2021;
44-ФЗ;№0320100035321000049;Закрытый аукцион с учетом положений ст. 111 Закона № 44-ФЗ;информационно-технологическое сопровождение программы 1С:Предприятие ИТС Бюджет ПРОФ и оказание услуг по сопровождению и обслуживанию информационных баз;;'211253623728425114300100010016203242';;;319416.00;RUB;;;;;62.03.12.130: Услуги по сопровождению компьютерных систем;62.03.12.130: Услуги по сопровождению компьютерных систем;"ФИЛИАЛ № 1 ФЕДЕРАЛЬНОГО КАЗЕННОГО УЧРЕЖДЕНИЯ ""УПРАВЛЕНИЕ ФИНАНСОВОГО ОБЕСПЕЧЕНИЯ МИНИСТЕРСТВА ОБОРОНЫ РОССИЙСКОЙ ФЕДЕРАЦИИ ПО ПРИМОРСКОМУ КРАЮ""";"ФИЛИАЛ № 1 ФЕДЕРАЛЬНОГО КАЗЕННОГО УЧРЕЖДЕНИЯ ""УПРАВЛЕНИЕ ФИНАНСОВОГО ОБЕСПЕЧЕНИЯ МИНИСТЕРСТВА ОБОРОНЫ РОССИЙСКОЙ ФЕДЕРАЦИИ ПО ПРИМОРСКОМУ КРАЮ""";26.04.2021;26.04.2021;Подача заявок;"Запрет на допуск товаров, работ, услуг при осуществлении закупок, а также ограничения и условия допуска в соответствии с требованиями, установленными ст. 14 Закона № 44-ФЗ; Субъектам малого предпринимательства, социально ориентированным некоммерческим организациям; Закупка у субъектов малого предпринимательства и социально ориентированных некоммерческих организаций";;17.05.2021;
44-ФЗ;№0138100004821000074;Закрытый аукцион с учетом положений ст. 111 Закона № 44-ФЗ;Оказание услуг по технической поддержке информационных технологий;;'211410109232641010100101000056202242';;;252000.00;RUB;;;;;62.02.30.000: Услуги по технической поддержке информационных технологий;62.02.30.000: Услуги по технической поддержке информационных технологий;УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ СЛУЖБЫ БЕЗОПАСНОСТИ РОССИЙСКОЙ ФЕДЕРАЦИИ ПО КАМЧАТСКОМУ КРАЮ;УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ СЛУЖБЫ БЕЗОПАСНОСТИ РОССИЙСКОЙ ФЕДЕРАЦИИ ПО КАМЧАТСКОМУ КРАЮ;13.04.2021;23.04.2021;Подача заявок;;;11.05.2021;
223-ФЗ;№32110228543;Прочие;172_Оказание услуг в области информационных технологий по сопровождению информационной системы автоматизации работы приемной комиссии КНИТУ-КАИ;;;1;Оказание услуг в области информационных технологий по сопровождению информационной системы автоматизации работы приемной комиссии КНИТУ-КАИ;226933.33;RUB;;;;;62.02.30.000: Услуги по технической поддержке информационных технологий;62.02.30.000: Услуги по технической поддержке информационных технологий;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""КАЗАНСКИЙ НАЦИОНАЛЬНЫЙ ИССЛЕДОВАТЕЛЬСКИЙ ТЕХНИЧЕСКИЙ УНИВЕРСИТЕТ ИМ. А.Н. ТУПОЛЕВА-КАИ""";;23.04.2021;23.04.2021;Работа комиссии;;23.04.2021;14.05.2021;
44-ФЗ;№0373100024121000035;Закрытый аукцион с учетом положений ст. 111 Закона № 44-ФЗ;Оказание услуг по продлению и обновлению лицензии АИС «Поликлиника» - «экспертная деятельность ЛПУ (КЭР)»;;'211770912346077090100100540016209242';;;145000.00;RUB;;;;;62.09.20.190: Услуги по технической поддержке в области информационных технологий прочие, не включенные в другие группировки;62.09.20.190: Услуги по технической поддержке в области информационных технологий прочие, не включенные в другие группировки;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ПОЛИКЛИНИКА № 2""";"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ПОЛИКЛИНИКА № 2""";23.04.2021;23.04.2021;Подача заявок;Запрет на допуск товаров, работ, услуг при осуществлении закупок, а также ограничения и условия допуска в соответствии с требованиями, установленными ст. 14 Закона № 44-ФЗ;;30.04.2021;
44-ФЗ;№0321100022821000066;Закрытый аукцион с учетом положений ст. 111 Закона № 44-ФЗ;"Услуги технической поддержки медицинской информационной системы ""Санаториум""";;'211262701283426270100100310026202242';;;849374.54;RUB;;;;;62.02.30.000: Услуги по технической поддержке информационных технологий;62.02.30.000: Услуги по технической поддержке информационных технологий;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""САНАТОРИЙ ""КАВКАЗ""";"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""САНАТОРИЙ ""КАВКАЗ""";23.04.2021;23.04.2021;Подача заявок;;;05.05.2021;
44-ФЗ;№0861100001121000023;Закрытый аукцион с учетом положений ст. 111 Закона № 44-ФЗ;ОКАЗАНИЕ УСЛУГ ПО ТЕХНИЧЕСКОЙ ПОДДЕРЖКЕ В ОБЛАСТИ ИНФОРМАЦИОННЫХ ТЕХНОЛОГИЙ (1С: МЕДИЦИНА. ЗАРПЛАТА И КАДРЫ БЮДЖЕТНОГО УЧРЕЖДЕНИЯ. 1С: БУХГАЛТЕРИЯ ГОСУДАРСТВЕННОГО УЧРЕЖДЕНИЯ 8);;'211650126862765010100100280286209242';;;122800.00;RUB;;;;;62.09.20.190: Услуги по технической поддержке в области информационных технологий прочие, не включенные в другие группировки;62.09.20.190: Услуги по технической поддержке в области информационных технологий прочие, не включенные в другие группировки;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""441 ВОЕННЫЙ ГОСПИТАЛЬ"" МИНИСТЕРСТВА ОБОРОНЫ РОССИЙСКОЙ ФЕДЕРАЦИИ";"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""441 ВОЕННЫЙ ГОСПИТАЛЬ"" МИНИСТЕРСТВА ОБОРОНЫ РОССИЙСКОЙ ФЕДЕРАЦИИ";22.04.2021;22.04.2021;Подача заявок;"Запрет на допуск товаров, работ, услуг при осуществлении закупок, а также ограничения и условия допуска в соответствии с требованиями, установленными ст. 14 Закона № 44-ФЗ; Субъектам малого предпринимательства, социально ориентированным некоммерческим организациям; Закупка у субъектов малого предпринимательства и социально ориентированных некоммерческих организаций";;04.05.2021;
