Закупки по;Реестровый номер закупки;Способ определения поставщика (подрядчика, исполнителя), подрядной организации (размещения закупки);Наименование закупки;Предмет электронного аукциона (только для ПП РФ 615);Идентификационный код закупки;Номер лота;Наименование лота;Начальная (максимальная) цена контракта;Валюта;Начальная (максимальная) цена в валюте контракта;Валюта контракта;Классификация по ОКДП;Классификация по ОКПД;Классификация по ОКПД2;Код позиции;Наименование Заказчика;Организация, осуществляющая размещение ;Дата размещения;Дата обновления;Этап закупки;Особенности размещения заказа\ Преимущества (44-ФЗ);Дата начала подачи заявок;Дата окончания подачи заявок;Дата проведения электронного аукциона
44-ФЗ;№0121200004724000009;Электронный аукцион;Оказание услуг по обеспечению функционирования, адаптации и модификации системы межведомственного электронного документооборота в Ставропольском крае для обеспечения нужд Ставропольского края;;'242263580551626350100100910016202244';;;7282548.00;RUB;;;;;62.02.30.000: Услуги по технической поддержке информационных технологий;62.02.30.000: Услуги по технической поддержке информационных технологий;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ СТАВРОПОЛЬСКОГО КРАЯ ""КРАЕВОЙ ЦЕНТР ИНФОРМАЦИОННЫХ ТЕХНОЛОГИЙ""";КОМИТЕТ СТАВРОПОЛЬСКОГО КРАЯ ПО ГОСУДАРСТВЕННЫМ ЗАКУПКАМ;25.01.2024;25.01.2024;Подача заявок;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;25.01.2024;05.02.2024;
44-ФЗ;№0835500000324000001;Запрос котировок в электронной форме;Оказание услуг по сопровождению и технической поддержке лицензионного программного обеспечения «Автоматизированная информационная система управления пассажирским транспортом АИС-УНПТ»;;'242390639897139060100100030010000242';;;1528333.33;RUB;;;;;62.02.30.000: Услуги по технической поддержке информационных технологий;62.02.30.000: Услуги по технической поддержке информационных технологий;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛИНИНГРАДСКОЙ ОБЛАСТИ ""ЦЕНТР УПРАВЛЕНИЯ ИНТЕЛЛЕКТУАЛЬНОЙ ТРАНСПОРТНОЙ СИСТЕМОЙ КАЛИНИНГРАДСКОЙ ОБЛАСТИ""";"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КАЛИНИНГРАДСКОЙ ОБЛАСТИ ""ЦЕНТР УПРАВЛЕНИЯ ИНТЕЛЛЕКТУАЛЬНОЙ ТРАНСПОРТНОЙ СИСТЕМОЙ КАЛИНИНГРАДСКОЙ ОБЛАСТИ""";25.01.2024;25.01.2024;Подача заявок;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;25.01.2024;01.02.2024;
44-ФЗ;№0372200251524000002;Электронный аукцион;Оказание услуг по сопровождению медицинской информационной системы «Ариадна» с передачей неисключительных прав на обновленные модули в Санкт-Петербургском государственном бюджетном учреждении здравоохранения «Детский пульмонологический санаторий «Салют» Адмиралтейского района Санкт-Петербурга» в 2024 году;;'242781204400478390100100320016203244';;;232064.00;RUB;;;;;62.03.12.130: Услуги по сопровождению компьютерных систем;62.03.12.130: Услуги по сопровождению компьютерных систем;"САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""ДЕТСКИЙ ПУЛЬМОНОЛОГИЧЕСКИЙ САНАТОРИЙ ""САЛЮТ"" АДМИРАЛТЕЙСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА""";"САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""ДЕТСКИЙ ПУЛЬМОНОЛОГИЧЕСКИЙ САНАТОРИЙ ""САЛЮТ"" АДМИРАЛТЕЙСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА""";25.01.2024;25.01.2024;Подача заявок;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;25.01.2024;02.02.2024;
44-ФЗ;№0340200003324000448;Электронный аукцион;Оказание услуг техническому сопровождению программного обеспечения ''Система защиты информации от несанкционированного доступа ''Dallas Lock 8.0-К'' для обеспечения государственных нужд Кировской области;;'242434541921643450100100110010000244';;;118833.33;RUB;;;;;62.02.30.000: Услуги по технической поддержке информационных технологий;62.02.30.000: Услуги по технической поддержке информационных технологий;МИНИСТЕРСТВО ЮСТИЦИИ КИРОВСКОЙ ОБЛАСТИ;"КИРОВСКОЕ ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ПО ТЕХНИЧЕСКОМУ СОПРОВОЖДЕНИЮ ГОСУДАРСТВЕННЫХ ЗАКУПОК""";25.01.2024;25.01.2024;Подача заявок;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;25.01.2024;02.02.2024;
223-ФЗ;№32413212957;Прочие;"Оказание услуг по техподдержке систем управления очередями  для нужд АО ""ЭнергосбыТ Плюс"", АО ""Коми энергосбытовая компания""";;;1;Оказание услуг по техподдержке систем управления очередями;5945989.80;RUB;;;;;62.02.30.000: Услуги по технической поддержке информационных технологий;62.02.30.000: Услуги по технической поддержке информационных технологий;;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЭНЕРГОСБЫТ ПЛЮС""";25.01.2024;25.01.2024;Подача заявок;;25.01.2024;31.01.2024;
44-ФЗ;№0140300031124000002;Электронный аукцион;Оказание услуг по адаптации и сопровождению экземпляров Систем КонсультантПлюс на основе специального лицензионного сервисного программного обеспечения, обеспечивающего совместимость (взаимодействие) услуг с ранее установленными у заказчика экземплярами Систем КонсультантПлюс;;'243432200162343220100100060016203244';;;115832.50;RUB;;;;;62.03.12.130: Услуги по сопровождению компьютерных систем;62.03.12.130: Услуги по сопровождению компьютерных систем;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ОМУТНИНСКИЙ МУНИЦИПАЛЬНЫЙ РАЙОН КИРОВСКОЙ ОБЛАСТИ;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ОМУТНИНСКИЙ МУНИЦИПАЛЬНЫЙ РАЙОН КИРОВСКОЙ ОБЛАСТИ;25.01.2024;25.01.2024;Подача заявок;;25.01.2024;02.02.2024;
44-ФЗ;№0158200000324000001;Открытый конкурс в электронной форме;Сопровождение функционирования геоинформационной системы мониторинга земель сельскохозяйственного назначения;;'242616304944461650100100760016202244';;;2830000.00;RUB;;;;;62.02.30.000: Услуги по технической поддержке информационных технологий;62.02.30.000: Услуги по технической поддержке информационных технологий;МИНИСТЕРСТВО СЕЛЬСКОГО ХОЗЯЙСТВА И ПРОДОВОЛЬСТВИЯ РОСТОВСКОЙ ОБЛАСТИ;МИНИСТЕРСТВО СЕЛЬСКОГО ХОЗЯЙСТВА И ПРОДОВОЛЬСТВИЯ РОСТОВСКОЙ ОБЛАСТИ;25.01.2024;25.01.2024;Подача заявок;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;;12.02.2024;
223-ФЗ;№32413212841;Аукцион в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства;Предоставление неисключительных прав на  использование антивирусного программного обеспечения антивируса Kaspersky EDR;;;1;Предоставление неисключительных прав на  использование антивирусного программного обеспечения антивируса Kaspersky EDR;939731.00;RUB;;;;;62.01.29.000: Оригиналы программного обеспечения прочие;62.01.29.000: Оригиналы программного обеспечения прочие;"ГОСУДАРСТВЕННОЕ ОБЛАСТНОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""МОНЧЕГОРСКАЯ ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА""";;25.01.2024;25.01.2024;Подача заявок;;25.01.2024;02.02.2024;
44-ФЗ;№0342300209024000001;Запрос котировок в электронной форме;"Оказание услуг по информационному сопровождению справочной правовой системы «Гарант» для нужд государственного бюджетного учреждения здравоохранения Самарской области ""Самарская городская поликлиника №1 Промышленного района""";;'242631904338463190100100190016203244';;;84260.00;RUB;;;;;62.03.12.130: Услуги по сопровождению компьютерных систем;62.03.12.130: Услуги по сопровождению компьютерных систем;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ САМАРСКОЙ ОБЛАСТИ ""САМАРСКАЯ ГОРОДСКАЯ ПОЛИКЛИНИКА № 1 ПРОМЫШЛЕННОГО РАЙОНА""";"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ САМАРСКОЙ ОБЛАСТИ ""САМАРСКАЯ ГОРОДСКАЯ ПОЛИКЛИНИКА № 1 ПРОМЫШЛЕННОГО РАЙОНА""";25.01.2024;25.01.2024;Подача заявок;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;25.01.2024;01.02.2024;
44-ФЗ;№0307300051124000002;Электронный аукцион;Оказание услуг по адаптации и сопровождению экземпляров Систем КонсультантПлюс  на основе специального лицензионного сервисного программного обеспечения,  обеспечивающего совместимость (взаимодействие) услуг с ранее установленными экземплярами Систем КонсультантПлюс (в том числе специальной копией Системы КонсультантПлюс);;'242111800113811180100100010016209244';;;261809.30;RUB;;;;;62.09.20.190: Услуги по технической поддержке в области информационных технологий прочие, не включенные в другие группировки;62.09.20.190: Услуги по технической поддержке в области информационных технологий прочие, не включенные в другие группировки;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ РЕСПУБЛИКИ КОМИ ""УДОРСКАЯ ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА""";"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ РЕСПУБЛИКИ КОМИ ""УДОРСКАЯ ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА""";22.01.2024;25.01.2024;Подача заявок;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;;02.02.2024;
223-ФЗ;№32413212811;Запрос котировок в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства;Оказание услуг по адаптации и сопровождению экземпляров систем КонсультантПлюс ;;;1;Оказание услуг по адаптации и сопровождению экземпляров систем КонсультантПлюс ;131347.59;RUB;;;;;62.03.12.130: Услуги по сопровождению компьютерных систем;62.03.12.130: Услуги по сопровождению компьютерных систем;"МУНИЦИПАЛЬНОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ КУЛЬТУРЫ ""СОЧИНСКОЕ КОНЦЕРТНО-ФИЛАРМОНИЧЕСКОЕ ОБЪЕДИНЕНИЕ""";;25.01.2024;25.01.2024;Подача заявок;;25.01.2024;01.02.2024;
44-ФЗ;№0362300359124000001;Электронный аукцион;"оказание услуг по информационно-технологическому сопровождению, адаптации и модификации программных продуктов «1С» (ИТС) Государственного бюджетного учреждения Свердловской области ""Центр развития туризма Свердловской области""";;'242665837548066580100100030016202244';;;39213.00;RUB;;;;;62.02.30.000: Услуги по технической поддержке информационных технологий;62.02.30.000: Услуги по технической поддержке информационных технологий;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ СВЕРДЛОВСКОЙ ОБЛАСТИ ""ЦЕНТР РАЗВИТИЯ ТУРИЗМА СВЕРДЛОВСКОЙ ОБЛАСТИ""";"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ СВЕРДЛОВСКОЙ ОБЛАСТИ ""ЦЕНТР РАЗВИТИЯ ТУРИЗМА СВЕРДЛОВСКОЙ ОБЛАСТИ""";22.01.2024;25.01.2024;Подача заявок;;22.01.2024;30.01.2024;
44-ФЗ;№0131300042924000005;Электронный аукцион;Оказание услуг по технической поддержке программного обеспечения Автоматизированная система управления муниципальной собственностью;;'243362300212136230100100250016202242';;;91460.00;RUB;;;;;62.02.30.000: Услуги по технической поддержке информационных технологий;62.02.30.000: Услуги по технической поддержке информационных технологий;АДМИНИСТРАЦИЯ ПОВОРИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОРОНЕЖСКОЙ ОБЛАСТИ;АДМИНИСТРАЦИЯ ПОВОРИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОРОНЕЖСКОЙ ОБЛАСТИ;25.01.2024;25.01.2024;Подача заявок;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;25.01.2024;02.02.2024;
44-ФЗ;№0177200000924000065;Электронный аукцион;Оказание услуг по адаптации и сопровождению экземпляров Систем КонсультантПлюс на основе специального лицензионного сервисного программного обеспечения, обеспечивающего совместимость (взаимодействие) услуг с ранее установленными экземплярами Систем КонсультантПлюс у Заказчика;;'242041100623104110100100320010000000';;;323784.00;RUB;;;;;62.03.12.130: Услуги по сопровождению компьютерных систем;62.03.12.130: Услуги по сопровождению компьютерных систем;МИНИСТЕРСТВО СЕЛЬСКОГО ХОЗЯЙСТВА РЕСПУБЛИКИ АЛТАЙ;МИНИСТЕРСТВО ЭКОНОМИЧЕСКОГО РАЗВИТИЯ РЕСПУБЛИКИ АЛТАЙ;25.01.2024;25.01.2024;Подача заявок;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;25.01.2024;07.02.2024;
44-ФЗ;№0159300034824000001;Запрос котировок в электронной форме;Оказание услуг по адаптации и сопровождению экземпляров Систем КонсультантПлюс, оказываемые на основе специального лицензионного сервисного программного обеспечения, обеспечивающего совместимость (взаимодействие) услуг с ранее установленными у заказчика экземплярами Систем КонсультантПлюс (в том числе специальной копией Системы КонсультантПлюс);;'243621301615862130100100020016209244';;;177516.02;RUB;;;;;62.09.20.190: Услуги по технической поддержке в области информационных технологий прочие, не включенные в другие группировки;62.09.20.190: Услуги по технической поддержке в области информационных технологий прочие, не включенные в другие группировки;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ - РЫБНОВСКОЕ ГОРОДСКОЕ ПОСЕЛЕНИЕ РЫБНОВСКОГО МУНИЦИПАЛЬНОГО РАЙОНА РЯЗАНСКОЙ ОБЛАСТИ;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ - РЫБНОВСКИЙ МУНИЦИПАЛЬНЫЙ РАЙОН РЯЗАНСКОЙ ОБЛАСТИ;25.01.2024;25.01.2024;Подача заявок;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;25.01.2024;01.02.2024;
44-ФЗ;№0818500000824000345;Электронный аукцион;Обеспечение доступа к информации о деятельности исполнительных органов Краснодарского края в сети «Интернет»;;'242230808433523080100100740016399244';;;1500000.00;RUB;;;;;63.99.10.190: Услуги информационные автоматизированные компьютерные прочие, не включенные в другие группировки;63.99.10.190: Услуги информационные автоматизированные компьютерные прочие, не включенные в другие группировки;ДЕПАРТАМЕНТ ИНФОРМАЦИОННОЙ ПОЛИТИКИ КРАСНОДАРСКОГО КРАЯ;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КРАСНОДАРСКОГО КРАЯ ""ДИРЕКЦИЯ ГОСУДАРСТВЕННЫХ ЗАКУПОК""";25.01.2024;25.01.2024;Подача заявок;;25.01.2024;02.02.2024;
44-ФЗ;№0108500000424000125;Электронный аукцион;Оказание услуг по техническому сопровождению программного обеспечения ViPNet;;'242121507084212150100100060026202244';;;199116.67;RUB;;;;;62.02.30.000: Услуги по технической поддержке информационных технологий;62.02.30.000: Услуги по технической поддержке информационных технологий;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ МАРИЙ ЭЛ ""ЦЕНТР ЗАНЯТОСТИ НАСЕЛЕНИЯ ГОРОДА ЙОШКАР-ОЛЫ""";КОМИТЕТ ПО РЕГУЛИРОВАНИЮ КОНТРАКТНОЙ СИСТЕМЫ В СФЕРЕ ЗАКУПОК РЕСПУБЛИКИ МАРИЙ ЭЛ;25.01.2024;25.01.2024;Подача заявок;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;25.01.2024;02.02.2024;
44-ФЗ;№0340200003324000436;Запрос котировок в электронной форме;Оказание услуг по технической поддержке системы защиты информации криптографической защиты информации системы обеспечения вызовов экстренных оперативных служб по единому номеру «112» на территории Кировской области для обеспечения государственных нужд Кировской области;;'242434524845843450100100250016203244';;;880000.00;RUB;;;;;62.03.1: Услуги по управлению компьютерным оборудованием;62.03.10.000-00000003: Услуги по управлению компьютерным оборудованием;"КИРОВСКОЕ ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""КИРОВСКАЯ ОБЛАСТНАЯ ПОЖАРНО-СПАСАТЕЛЬНАЯ СЛУЖБА""";"КИРОВСКОЕ ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ПО ТЕХНИЧЕСКОМУ СОПРОВОЖДЕНИЮ ГОСУДАРСТВЕННЫХ ЗАКУПОК""";25.01.2024;25.01.2024;Подача заявок;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;25.01.2024;01.02.2024;
44-ФЗ;№0338200006524000002;Электронный аукцион;"Оказание услуг по предоставлению Краевому государственному казенному учреждению по племенной работе ""Камчатское"" неисключительных прав (Лицензии) доступа к информационно-аналитической системе (ИАС) «СЕЛЭКС» - ЦИФРОВОЙ РЕГИОН», используемой в сфере государственного управления в области племенного и товарного животноводства";;'242410502856141050100100070016203242';;;952390.01;RUB;;;;;62.03.12.130: Услуги по сопровождению компьютерных систем;62.03.12.130: Услуги по сопровождению компьютерных систем;"КРАЕВОЕ ГОСУДАРСТВЕННОЕ  КАЗЕННОЕ УЧРЕЖДЕНИЕ ПО ПЛЕМЕННОЙ РАБОТЕ ""КАМЧАТСКОЕ""";"КРАЕВОЕ ГОСУДАРСТВЕННОЕ  КАЗЕННОЕ УЧРЕЖДЕНИЕ ПО ПЛЕМЕННОЙ РАБОТЕ ""КАМЧАТСКОЕ""";25.01.2024;25.01.2024;Подача заявок;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;25.01.2024;02.02.2024;
44-ФЗ;№0352300014224000006;Электронный аукцион;Оказание услуги по адаптации и сопровождению экземпляров систем КонсультантПлюс (Реестровый номер 2024.005867);;'242550403172055040100100120016202244';;;127183.65;RUB;;;;;62.02.30.000: Услуги по технической поддержке информационных технологий;62.02.30.000: Услуги по технической поддержке информационных технологий;"БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ОМСКОЙ ОБЛАСТИ ""ГОРОДСКАЯ ПОЛИКЛИНИКА № 12""";"БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ОМСКОЙ ОБЛАСТИ ""ГОРОДСКАЯ ПОЛИКЛИНИКА № 12""";25.01.2024;25.01.2024;Подача заявок;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;25.01.2024;02.02.2024;
44-ФЗ;№0319300157024000002;Электронный аукцион;Услуги по сопровождению электронной справочно-правовой системы;;'243245203466524520100100040016203244';;;121350.00;RUB;;;;;62.03.12.130: Услуги по сопровождению компьютерных систем;62.03.12.130: Услуги по сопровождению компьютерных систем;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ИМУЩЕСТВОМ, ЗЕМЛЕПОЛЬЗОВАНИЯ И ЗЕМЛЕУСТРОЙСТВА""";"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ИМУЩЕСТВОМ, ЗЕМЛЕПОЛЬЗОВАНИЯ И ЗЕМЛЕУСТРОЙСТВА""";25.01.2024;25.01.2024;Подача заявок;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;25.01.2024;02.02.2024;
44-ФЗ;№0176300005424000003;Электронный аукцион;Оказание услуг по приобретению и обновлению электронного справочника Гарант		;;'243010100469001010100100150016203244';;;431100.00;RUB;;;;;62.03.12.130: Услуги по сопровождению компьютерных систем;62.03.12.130: Услуги по сопровождению компьютерных систем;"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ГИАГИНСКИЙ РАЙОН""";"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ГИАГИНСКИЙ РАЙОН""";25.01.2024;25.01.2024;Подача заявок;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;25.01.2024;02.02.2024;
44-ФЗ;№0380200000124000088;Запрос котировок в электронной форме;Оказание услуг по адаптации и сопровождению экземпляров Систем КонсультантПлюс, оказываемых на основе специального лицензионного сервисного программного обеспечения, обеспечивающего совместимость (взаимодействие) услуг с ранее установленными у заказчика экземплярами Систем КонсультантПлюс;;'242190104973319010100100330016203242';;;182072.00;RUB;;;;;62.03.12.130: Услуги по сопровождению компьютерных систем;62.03.12.130: Услуги по сопровождению компьютерных систем;"ГОСУДАРСТВЕННОЕ КАЗЁННОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ ХАКАСИЯ ""ЦЕНТР ЗАНЯТОСТИ НАСЕЛЕНИЯ""";ГОСУДАРСТВЕННЫЙ КОМИТЕТ ПО РЕГУЛИРОВАНИЮ КОНТРАКТНОЙ СИСТЕМЫ В СФЕРЕ ЗАКУПОК РЕСПУБЛИКИ ХАКАСИЯ;25.01.2024;25.01.2024;Подача заявок;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;25.01.2024;01.02.2024;
223-ФЗ;№32413209559;Запрос котировок в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства;Предоставление неисключительных прав (лицензий) и сертификатов на техническую поддержку системы резервного копирования, а также внедрение системы резервного копирования в промышленную эксплуатацию;;;1;Предоставление неисключительных прав (лицензий) и сертификатов на техническую поддержку системы резервного копирования, а также внедрение системы резервного копирования в промышленную эксплуатацию;2320309.33;RUB;;;;;62.01.29.000: Оригиналы программного обеспечения прочие;62.01.29.000: Оригиналы программного обеспечения прочие;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СОЛИКАМСКИЙ МАГНИЕВЫЙ ЗАВОД""";;24.01.2024;25.01.2024;Подача заявок;;24.01.2024;31.01.2024;
223-ФЗ;№32413212616;Аукцион в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства;Оказание услуг по размещению рекламно-информационных материалов в поисковой системе и на тематических порталах сети Интернет;;;1;Оказание услуг по размещению рекламно-информационных материалов в поисковой системе и на тематических порталах сети Интернет;49893385.00;RUB;;;;;63.11.30.000: Место или время для рекламы в информационно-коммуникационной сети Интернет;63.11.30.000: Место или время для рекламы в информационно-коммуникационной сети Интернет;"КАЗЁННОЕ ПРЕДПРИЯТИЕ ГОРОДА МОСКВЫ ""УПРАВЛЕНИЕ ГРАЖДАНСКОГО СТРОИТЕЛЬСТВА""";;25.01.2024;25.01.2024;Подача заявок;;25.01.2024;13.02.2024;
223-ФЗ;№32413212593;Аукцион в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства;Приобретение неисключительных прав на использование программного обеспечения;;;1;Приобретение неисключительных прав на использование программного обеспечения;3800939.83;RUB;;;;;62.01.29.000: Оригиналы программного обеспечения прочие;62.01.29.000: Оригиналы программного обеспечения прочие;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ГОРОДА МОСКВЫ ПО ЭКСПЛУАТАЦИИ МОСКОВСКИХ ВОДООТВОДЯЩИХ СИСТЕМ ""МОСВОДОСТОК""";;25.01.2024;25.01.2024;Подача заявок;;25.01.2024;02.02.2024;
44-ФЗ;№0164200001924000032;Запрос котировок в электронной форме;Оказание услуг по технической поддержке (сопровождению) государственной информационной системы обеспечения градостроительной деятельности Тамбовской области;;'242682913140868290100100070016202244';;;3600000.00;RUB;;;;;62.02.3: Услуги по технической поддержке информационных технологий;62.02.30.000-00000002: Услуги по технической поддержке информационных технологий;МИНИСТЕРСТВО ГРАДОСТРОИТЕЛЬСТВА И АРХИТЕКТУРЫ ТАМБОВСКОЙ ОБЛАСТИ;МИНИСТЕРСТВО ИМУЩЕСТВЕННЫХ ОТНОШЕНИЙ И ГОСУДАРСТВЕННОГО ЗАКАЗА ТАМБОВСКОЙ ОБЛАСТИ;25.01.2024;25.01.2024;Подача заявок;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;25.01.2024;01.02.2024;
44-ФЗ;№0304300065524000001;Электронный аукцион;Оказание услуг по техническому сопровождению при эксплуатации специального программного обеспечения информационной системы, выполняющей функции региональной государственной информационной системы в сфере здравоохранения;;'242072200185307220100100110116209242';;;3483809.88;RUB;;;;;62.09.20.190: Услуги по технической поддержке в области информационных технологий прочие, не включенные в другие группировки;62.09.20.190: Услуги по технической поддержке в области информационных технологий прочие, не включенные в другие группировки;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА"" Г.О.БАКСАН И БАКСАНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА";"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА"" Г.О.БАКСАН И БАКСАНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА";25.01.2024;25.01.2024;Подача заявок;;25.01.2024;02.02.2024;
44-ФЗ;№0318200039624000001;Запрос котировок в электронной форме;"Оказание услуги по предоставлению сертификата на техническую поддержку программного продукта ""ПАРУС-Бюджет 8""";;'242234201249023420100100050016202244';;;96540.00;RUB;;;;;62.02.30.000: Услуги по технической поддержке информационных технологий;62.02.30.000: Услуги по технической поддержке информационных технологий;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ СОЦИАЛЬНОГО ОБСЛУЖИВАНИЯ КРАСНОДАРСКОГО КРАЯ ""МОСТОВСКОЙ ДОМ-ИНТЕРНАТ ДЛЯ ПРЕСТАРЕЛЫХ И ИНВАЛИДОВ""";"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ СОЦИАЛЬНОГО ОБСЛУЖИВАНИЯ КРАСНОДАРСКОГО КРАЯ ""МОСТОВСКОЙ ДОМ-ИНТЕРНАТ ДЛЯ ПРЕСТАРЕЛЫХ И ИНВАЛИДОВ""";25.01.2024;25.01.2024;Подача заявок;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;25.01.2024;05.02.2024;
