Закупки по;Реестровый номер закупки;Способ определения поставщика (подрядчика, исполнителя), подрядной организации (размещения закупки);Наименование закупки;Предмет электронного аукциона (только для ПП РФ 615);Идентификационный код закупки;Номер лота;Наименование лота;Начальная (максимальная) цена контракта;Валюта;Начальная (максимальная) цена в валюте контракта;Валюта контракта;Классификация по ОКДП;Классификация по ОКПД;Классификация по ОКПД2;Код позиции;Наименование Заказчика;Организация, осуществляющая размещение ;Дата размещения;Дата обновления;Этап закупки;Особенности размещения заказа\ Преимущества (44-ФЗ);Дата начала подачи заявок;Дата окончания подачи заявок;Дата проведения электронного аукциона
223-ФЗ;№32413193483;Аукцион в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства;ОКПД2 62.01 Услуги по предоставлению сертификатов на продление технической поддержки Aurus, лот № 0007-ЭКСП ДИТ-2024-КЭС;;;1;ОКПД2 62.01 Услуги по предоставлению сертификатов на продление технической поддержки Aurus;1325050.00;RUB;;;;;62.01: Продукты программные и услуги по разработке и тестированию программного обеспечения;62.01: Продукты программные и услуги по разработке и тестированию программного обеспечения;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""КРАСНОЯРСКЭНЕРГОСБЫТ""";;19.01.2024;19.01.2024;Подача заявок;;19.01.2024;09.02.2024;
44-ФЗ;№0891200000624000067;Электронный аукцион;Оказание услуг по предоставлению простого (неисключительного) права на получение обновлений эксплуатируемого программного продукта «Медицинская Информационная Система «Комплекс Программных Средств «Система Автоматизации Медико-Страхового Обслуживания Населения» «САМСОН» (00000104-ЭА);;'242753800176675220100100010016202244';;;1159140.00;RUB;;;;;62.02.30.000: Услуги по технической поддержке информационных технологий;62.02.30.000: Услуги по технической поддержке информационных технологий;"ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""УЛЁТОВСКАЯ ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА""";"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЗАБАЙКАЛЬСКИЙ ЦЕНТР ГОСУДАРСТВЕННЫХ ЗАКУПОК""";19.01.2024;19.01.2024;Подача заявок;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;19.01.2024;31.01.2024;
223-ФЗ;№32413165575;Конкурс в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства;209858_Средства криптографической защиты информации ViPNet;;;1;Лот № 659.24.00265 Средства криптографической защиты информации ViPNet;5800132.63;RUB;;;;;62.02.30.000: Услуги по технической поддержке информационных технологий;62.02.30.000: Услуги по технической поддержке информационных технологий;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЕДИНЫЙ ИНФОРМАЦИОННО-РАСЧЕТНЫЙ ЦЕНТР САНКТ-ПЕТЕРБУРГА""";;11.01.2024;19.01.2024;Работа комиссии;;11.01.2024;23.01.2024;
223-ФЗ;№32413194587;Аукцион в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства;Оказание услуг по разработке и вводу в действие корпоративного веб-портала с личными кабинетами пользователей;;;1;Оказание услуг по разработке и вводу в действие корпоративного веб-портала с личными кабинетами пользователей;13500000.00;RUB;;;;;62.01.11.000: Услуги по проектированию и разработке информационных технологий для прикладных задач и тестированию программного обеспечения;62.01.11.000: Услуги по проектированию и разработке информационных технологий для прикладных задач и тестированию программного обеспечения;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ПОЧТА КРЫМА""";;19.01.2024;19.01.2024;Работа комиссии;;19.01.2024;29.01.2024;
44-ФЗ;№0348200039824000004;Электронный аукцион;Закупка услуг по сервисному сопровождению лабораторной информационной системы INNOVASYSTEM 2024 г.;;'242500104093650010100100200016202244';;;960000.00;RUB;;;;;62.02.3: Услуги по технической поддержке информационных технологий;62.02.30.000-00000002: Услуги по технической поддержке информационных технологий;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ МОСКОВСКОЙ ОБЛАСТИ ""МОСКОВСКИЙ ОБЛАСТНОЙ ПЕРИНАТАЛЬНЫЙ ЦЕНТР""";"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ МОСКОВСКОЙ ОБЛАСТИ ""МОСКОВСКИЙ ОБЛАСТНОЙ ПЕРИНАТАЛЬНЫЙ ЦЕНТР""";19.01.2024;19.01.2024;Подача заявок;;19.01.2024;30.01.2024;
44-ФЗ;№0144100011824000003;Электронный аукцион;Услуги по адаптации и сопровождению экземпляров Систем КонсультантПлюс, оказываемые на основе специального лицензионного программного обеспечения, обеспечивающего совместимость услуг с установленными у Заказчика  экземплярами Систем КонсультантПлюс;;'241462902116146320100100080016203242';;;74443.95;RUB;;;;;62.03.12.130: Услуги по сопровождению компьютерных систем;62.03.12.130: Услуги по сопровождению компьютерных систем;АРБИТРАЖНЫЙ СУД КУРСКОЙ ОБЛАСТИ;АРБИТРАЖНЫЙ СУД КУРСКОЙ ОБЛАСТИ;19.01.2024;19.01.2024;Подача заявок;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;19.01.2024;30.01.2024;
223-ФЗ;№32413193385;Запрос котировок в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства;Закупка оказания услуг по предоставлению, обновлению и  сопровождению электронного периодического справочника  на 2024 год.;;;1;Закупка услуг Специального выпуска справочных систем на 2024 год.;680000.00;RUB;;;;;62.01.21.000: Оригиналы программного обеспечения компьютерных игр;62.01.21.000: Оригиналы программного обеспечения компьютерных игр;"АВТОНОМНОЕ УЧРЕЖДЕНИЕ ХАНТЫ-МАНСИЙСКОГО АВТОНОМНОГО ОКРУГА - ЮГРЫ ""НАУЧНО-АНАЛИТИЧЕСКИЙ ЦЕНТР РАЦИОНАЛЬНОГО НЕДРОПОЛЬЗОВАНИЯ ИМ.В.И.ШПИЛЬМАНА""";;19.01.2024;19.01.2024;Работа комиссии;;19.01.2024;29.01.2024;
44-ФЗ;№0118300000624000004;Электронный аукцион;Оказание услуг по техническому обслуживанию и дополнительному сопровождению программного продукта «Единая система учета объектов и неналоговых доходов в Краснодарском крае» путем предоставления абонемента;;'243232901952023290100100050016202244';;;146300.00;RUB;;;;;62.02.30.000: Услуги по технической поддержке информационных технологий;62.02.30.000: Услуги по технической поддержке информационных технологий;АДМИНИСТРАЦИЯ ГИРЕЙСКОГО ГОРОДСКОГО ПОСЕЛЕНИЯ ГУЛЬКЕВИЧСКОГО РАЙОНА;АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ГУЛЬКЕВИЧСКИЙ РАЙОН;19.01.2024;19.01.2024;Подача заявок;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;19.01.2024;31.01.2024;
223-ФЗ;№32413192216;Прочие;"210637 Продление лицензий антивирусных средств ""Антивирус Касперского""";;;1;"426.24.00328 Продление лицензий антивирусных средств ""Антивирус Касперского""";2605573.00;RUB;;;;;62.01.29.000: Оригиналы программного обеспечения прочие;62.01.29.000: Оригиналы программного обеспечения прочие;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ОМСКИЕ РАСПРЕДЕЛИТЕЛЬНЫЕ ТЕПЛОВЫЕ СЕТИ""";;18.01.2024;18.01.2024;Подача заявок;;18.01.2024;05.02.2024;
223-ФЗ;№32413192701;Прочие;Внедрение системы мониторинга и управления печатью, а также предоставление услуг технической поддержки;;;1;Внедрение системы мониторинга и управления печатью, а также предоставление услуг технической поддержки;321461.00;RUB;;;;;62.01.12.000: Услуги по проектированию и разработке информационных технологий для сетей и систем;62.01.12.000: Услуги по проектированию и разработке информационных технологий для сетей и систем;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""СПУТНИКОВАЯ СИСТЕМА ""ГОНЕЦ""";;18.01.2024;18.01.2024;Работа комиссии;;18.01.2024;26.01.2024;
44-ФЗ;№0815500000524000160;Электронный аукцион;Услуга по технической поддержке ГИС GeoWorks;;'243213006311821300100100010016202244';;;1000000.00;RUB;;;;;62.02.30.000: Услуги по технической поддержке информационных технологий;62.02.30.000: Услуги по технической поддержке информационных технологий;"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""ЧЕБОКСАРЫ-ТЕЛЕКОМ""";"КАЗЕННОЕ УЧРЕЖДЕНИЕ ЧУВАШСКОЙ РЕСПУБЛИКИ ""РЕГИОНАЛЬНЫЙ ЦЕНТР ЗАКУПОК ЧУВАШСКОЙ РЕСПУБЛИКИ""";18.01.2024;18.01.2024;Подача заявок;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;18.01.2024;30.01.2024;
223-ФЗ;№32413192616;Аукцион в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства;Предоставление неисключительных прав (лицензий) на использование комплекта антивирусного программного обеспечения «Лаборатория Касперского»;;;1;Предоставление неисключительных прав (лицензий) на использование комплекта антивирусного программного обеспечения «Лаборатория Касперского»;462300.00;RUB;;;;;62.01.29.000: Оригиналы программного обеспечения прочие;62.01.29.000: Оригиналы программного обеспечения прочие;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УПРАВЛЯЮЩАЯ КОМПАНИЯ ""ПРЕДПРИЯТИЕ ЖИЛИЩНО-КОММУНАЛЬНОГО ХОЗЯЙСТВА""";;18.01.2024;18.01.2024;Работа комиссии;;18.01.2024;26.01.2024;
44-ФЗ;№0191300011024000001;Открытый конкурс в электронной форме;Работы по актуализации на 2025 год Схемы теплоснабжения городского округа «Город Чита» на период до 2037 года;;'243753610404375360100100010016209000';;;4988333.00;RUB;;;;;62.09.20.190: Услуги по технической поддержке в области информационных технологий прочие, не включенные в другие группировки;62.09.20.190: Услуги по технической поддержке в области информационных технологий прочие, не включенные в другие группировки;"УПРАВЛЕНИЕ РЕГУЛИРОВАНИЯ ЦЕН И ТАРИФОВ ГОРОДСКОГО ОКРУГА ""ГОРОД ЧИТА""";"УПРАВЛЕНИЕ РЕГУЛИРОВАНИЯ ЦЕН И ТАРИФОВ ГОРОДСКОГО ОКРУГА ""ГОРОД ЧИТА""";18.01.2024;18.01.2024;Подача заявок;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;;05.02.2024;
223-ФЗ;№32413192324;Прочие;Определение исполнителя на оказание услуг по технической поддержке и предоставления доступа к Автоматизированной системе сбора показателей в области управления персоналом группы компаний «Россети» для нужд ПАО «Россети Московский регион»;;;1;Оказание услуг по технической поддержке и предоставления доступа к Автоматизированной системе сбора показателей в области управления персоналом группы компаний «Россети»;21857472.00;RUB;;;;;62.03.12.130: Услуги по сопровождению компьютерных систем;62.03.12.130: Услуги по сопровождению компьютерных систем;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССЕТИ МОСКОВСКИЙ РЕГИОН""";;18.01.2024;18.01.2024;Подача заявок;;18.01.2024;05.02.2024;
223-ФЗ;№32413192271;Аукцион в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства;Поставка неисключительных прав (продление лицензии) на использование системы защиты веб-порталов Positive Technologies Application Firewall;;;1;Поставка неисключительных прав (продление лицензии) на использование системы защиты веб-порталов Positive Technologies Application Firewall;8897466.66;RUB;;;;;62.01.29.000: Оригиналы программного обеспечения прочие;62.01.29.000: Оригиналы программного обеспечения прочие;"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ДОПОЛНИТЕЛЬНОГО ПРОФЕССИОНАЛЬНОГО ОБРАЗОВАНИЯ ГОРОДА МОСКВЫ ""МОСКОВСКИЙ ЦЕНТР КАЧЕСТВА ОБРАЗОВАНИЯ""";;18.01.2024;18.01.2024;Работа комиссии;;18.01.2024;26.01.2024;
223-ФЗ;№32413192189;Прочие;"КО №19098/КО (224P100581) - Подготовка Отчета об устойчивом развитии ПАО ""ОГК-2"" за 2023 год для нужд ПАО ""ОГК-2""";;;1;"КО №19098/КО - Подготовка Отчета об устойчивом развитии ПАО ""ОГК-2"" за 2023 год для нужд Публичное акционерное общество ""Вторая генерирующая компания оптового рынка электроэнергии"" (224P100581)";3000000.00;RUB;;;;;63.11.11: Услуги по обработке данных;63.11.11: Услуги по обработке данных;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ВТОРАЯ ГЕНЕРИРУЮЩАЯ КОМПАНИЯ ОПТОВОГО РЫНКА ЭЛЕКТРОЭНЕРГИИ""";;18.01.2024;18.01.2024;Работа комиссии;;18.01.2024;26.01.2024;
223-ФЗ;№32413191891;Запрос предложений в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства;Оказание комплексных услуг по разработке фирменного стиля и графического решения (логотип, буклет, брендбук) с целью идентификации производимых МСП товаров и предоставление инжиниринговых цифровых технологий (разработка сайта);;;1;Оказание комплексных услуг по разработке фирменного стиля и графического решения (логотип, буклет, брендбук) с целью идентификации производимых МСП товаров и предоставление инжиниринговых цифровых технологий (разработка сайта);166452.38;RUB;;;;;62.01.11.000: Услуги по проектированию и разработке информационных технологий для прикладных задач и тестированию программного обеспечения;62.01.11.000: Услуги по проектированию и разработке информационных технологий для прикладных задач и тестированию программного обеспечения;"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ВОЛГОГРАДСКОЙ ОБЛАСТИ ""МОЙ БИЗНЕС""";;18.01.2024;18.01.2024;Работа комиссии;;18.01.2024;26.01.2024;
44-ФЗ;№0151300054324000001;Электронный аукцион;Оказание услуг по сопровождению Электронного периодического справочника «Система ГАРАНТ» (информационного продукта вычислительной техники) (далее - ЭПС «Система ГАРАНТ»), содержащей информацию о текущем состоянии законодательства Российской Федерации, путем предоставления в электронном виде по каналам связи посредством телекоммуникационной сети Интернет формируемых Исполнителем текущих версий специальных информационных массивов (далее - СИМ) ЭПС «Система ГАРАНТ»;;'243543831540554380100100030016203242';;;171000.00;RUB;;;;;62.03.12.130: Услуги по сопровождению компьютерных систем;62.03.12.130: Услуги по сопровождению компьютерных систем;АДМИНИСТРАЦИЯ ТОГУЧИНСКОГО РАЙОНА НОВОСИБИРСКОЙ ОБЛАСТИ;АДМИНИСТРАЦИЯ ТОГУЧИНСКОГО РАЙОНА НОВОСИБИРСКОЙ ОБЛАСТИ;18.01.2024;18.01.2024;Подача заявок;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;18.01.2024;30.01.2024;
223-ФЗ;№32413191781;Конкурс в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства;"Оказание услуг по техническому обслуживанию учётных компьютерных систем АО ""Центральная ППК";;;1;"Оказание услуг по техническому обслуживанию учётных компьютерных систем АО ""Центральная ППК";20939025.21;RUB;;;;;62.02.3: Услуги по технической поддержке информационных технологий;62.02.3: Услуги по технической поддержке информационных технологий;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЦЕНТРАЛЬНАЯ ПРИГОРОДНАЯ ПАССАЖИРСКАЯ КОМПАНИЯ""";;18.01.2024;18.01.2024;Работа комиссии;;18.01.2024;26.01.2024;
223-ФЗ;№32413191730;Аукцион в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства;Оказание услуг по обеспечению надлежащего функционального состояния видеоэкспозиции;;;1;Оказание услуг по обеспечению надлежащего функционального состояния видеоэкспозиции;6690220.00;RUB;;;;;62.09.20.190: Услуги по технической поддержке в области информационных технологий прочие, не включенные в другие группировки;62.09.20.190: Услуги по технической поддержке в области информационных технологий прочие, не включенные в другие группировки;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ КУЛЬТУРЫ ""ЦЕНТРАЛЬНЫЙ МУЗЕЙ ВЕЛИКОЙ ОТЕЧЕСТВЕННОЙ ВОЙНЫ 1941-1945 ГГ.""";;18.01.2024;18.01.2024;Работа комиссии;;18.01.2024;26.01.2024;
223-ФЗ;№32413191692;Прочие;Определение исполнителя на оказание услуг по сопровождению автоматизированной системы управления ключевыми показателями эффективности ПАО «Россети Московский регион» (АСУ КПЭ).;;;1;Оказание услуг по сопровождению автоматизированной системы управления ключевыми показателями эффективности ПАО «Россети Московский регион»;12199999.43;RUB;;;;;62.03.12.190: Услуги по управлению компьютерными системами прочие, не включенные в другие группировки;62.03.12.190: Услуги по управлению компьютерными системами прочие, не включенные в другие группировки;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССЕТИ МОСКОВСКИЙ РЕГИОН""";;18.01.2024;18.01.2024;Подача заявок;;18.01.2024;30.01.2024;
44-ФЗ;№0177200000924000009;Электронный аукцион;Оказание услуг по адаптации и сопровождению экземпляров Систем КонсультантПлюс на основе специального лицензионного сервисного программного обеспечения, обеспечивающего совместимость (взаимодействие) услуг с ранее установленными у Заказчика экземплярами Систем КонсультантПлюс (в том числе специальной копией Системы КонсультантПлюс);;'242040000950504000100100010016202242';;;492355.20;RUB;;;;;62.02.20.190: Услуги консультативные в области компьютерных технологий прочие;62.02.20.190: Услуги консультативные в области компьютерных технологий прочие;"КАЗЕННОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ АЛТАЙ ""ЦЕНТР БЮДЖЕТНОГО УЧЕТА И ОТЧЕТНОСТИ""";МИНИСТЕРСТВО ЭКОНОМИЧЕСКОГО РАЗВИТИЯ РЕСПУБЛИКИ АЛТАЙ;18.01.2024;18.01.2024;Подача заявок;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;18.01.2024;31.01.2024;
223-ФЗ;№32413190785;Прочие;Оказание услуг по передаче Абонемента на установку адаптированных баз данных, модификацию и сопровождение модифицированных баз данных  «Техэксперт»;;;1;Оказание услуг по передаче Абонемента на установку адаптированных баз данных, модификацию и сопровождение модифицированных баз данных  «Техэксперт»;518600.00;RUB;;;;;62.02.20.190: Услуги консультативные в области компьютерных технологий прочие;62.02.20.190: Услуги консультативные в области компьютерных технологий прочие;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ВОДОКАНАЛ ЛЕНИНГРАДСКОЙ ОБЛАСТИ""";;18.01.2024;18.01.2024;Подача заявок;;18.01.2024;30.01.2024;
223-ФЗ;№32313148380;Прочие;Заключение договора на оказание услуг по разработке и внедрению автоматизированной системы бюджетирования для нужд ПАО «Россети Северный Кавказ» (Организатор, Заказчик).;;;1;Право заключения договора на оказание услуг по разработке и внедрению автоматизированной системы бюджетирования для нужд «ПАО «Россети Северный Кавказ»  ;3720000.00;RUB;;;;;63: Услуги в области информационных технологий;63: Услуги в области информационных технологий;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССЕТИ СЕВЕРНЫЙ КАВКАЗ""";;28.12.2023;18.01.2024;Работа комиссии;;28.12.2023;23.01.2024;
223-ФЗ;№32313008389;Прочие;"КО №7880 (G23P100518) - Техническая поддержка производителем активного сетевого оборудования КИВС ПАО ""Мосэнерго"" для нужд Публичное акционерное общество энергетики и электрификации ""Мосэнерго""";;;1;"КО №7880 - Техническая поддержка производителем активного сетевого оборудования КИВС ПАО ""Мосэнерго"" для нужд Публичное акционерное общество энергетики и электрификации ""Мосэнерго"" (G23P100518)";11027960.49;RUB;;;;;62.09.2: Услуги в области информационных технологий и компьютерные услуги прочие, не включенные в другие группировки;62.09.2: Услуги в области информационных технологий и компьютерные услуги прочие, не включенные в другие группировки;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ЭНЕРГЕТИКИ И ЭЛЕКТРИФИКАЦИИ ""МОСЭНЕРГО""";;27.11.2023;18.01.2024;Работа комиссии;;27.11.2023;08.12.2023;
223-ФЗ;№32313149856;Прочие;Запрос предложений в электронной форме на право заключения договора поставки терминалов, автоматизирующих процесс медицинского освидетельствования с выдачей результатов освидетельствования и их обслуживание;;;1;на право заключения договора поставки терминалов, автоматизирующих процесс медицинского освидетельствования с выдачей результатов освидетельствования и их обслуживание;6130860.00;RUB;;;;;62.01: Продукты программные и услуги по разработке и тестированию программного обеспечения;62.01: Продукты программные и услуги по разработке и тестированию программного обеспечения;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССЕТИ МОБИЛЬНЫЕ ГАЗОТУРБИННЫЕ ЭЛЕКТРИЧЕСКИЕ СТАНЦИИ""";;29.12.2023;18.01.2024;Подача заявок;;29.12.2023;30.01.2024;
223-ФЗ;№32413186666;Прочие;Право заключения договора на оказание услуг по сопровождению системы электронного документооборота (СЭДО) для нужд АО «ЦИУС ЕЭС»;;;1;Право заключения договора на оказание услуг по сопровождению системы электронного документооборота (СЭДО) для нужд АО «ЦИУС ЕЭС»;17928000.00;RUB;;;;;62.02.30.000: Услуги по технической поддержке информационных технологий;62.02.30.000: Услуги по технической поддержке информационных технологий;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЦЕНТР ИНЖИНИРИНГА И УПРАВЛЕНИЯ СТРОИТЕЛЬСТВОМ ЕДИНОЙ ЭНЕРГЕТИЧЕСКОЙ СИСТЕМЫ""";;18.01.2024;18.01.2024;Подача заявок;;18.01.2024;05.02.2024;
44-ФЗ;№0139200000124000017;Электронный аукцион;Оказание консультативных услуг по вопросам  программного обеспечения и сопровождение программного продукта «Парус-Бюджет».;;'242420507724142050100100490010000242';;;224700.00;RUB;;;;;62.02.20.190: Услуги консультативные в области компьютерных технологий прочие;62.02.20.190: Услуги консультативные в области компьютерных технологий прочие;МИНИСТЕРСТВО КУЛЬТУРЫ И НАЦИОНАЛЬНОЙ ПОЛИТИКИ КУЗБАССА;ДЕПАРТАМЕНТ КОНТРАКТНОЙ СИСТЕМЫ КУЗБАССА;18.01.2024;18.01.2024;Подача заявок;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;18.01.2024;02.02.2024;
44-ФЗ;№0187300001724000009;Электронный аукцион;Оказание услуг по адаптации и сопровождению экземпляров Систем КонсультантПлюс на основе специального лицензионного программного обеспечения, обеспечивающего совместимость услуг с установленными экземплярами Систем КонсультантПлюс;;'243861901488586190100100160016203242';;;317721.00;RUB;;;;;62.03.12.130: Услуги по сопровождению компьютерных систем;62.03.12.130: Услуги по сопровождению компьютерных систем;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ПО ДЕЛАМ АДМИНИСТРАЦИИ НЕФТЕЮГАНСКОГО РАЙОНА""";АДМИНИСТРАЦИЯ НЕФТЕЮГАНСКОГО РАЙОНА;18.01.2024;18.01.2024;Подача заявок;;18.01.2024;30.01.2024;
223-ФЗ;№32413185762;Аукцион в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства;ЭАУ012-24 Оказание услуг по сервисному обслуживанию и техническому сопровождению (спутниковому мониторингу) установленных систем мониторинга ГЛОНАСС на транспортных средствах Заказчика и техническому сопровождению программных и аппаратных подсистем диспетчерско-навигационной системы (ДНС);;;1;Оказание услуг по сервисному обслуживанию и техническому сопровождению (спутниковому мониторингу) установленных систем мониторинга ГЛОНАСС на транспортных средствах Заказчика и техническому сопровождению программных и аппаратных подсистем диспетчерско-навигационной системы (ДНС);299000.00;RUB;;;;;62.02.30.000: Услуги по технической поддержке информационных технологий;62.02.30.000: Услуги по технической поддержке информационных технологий;"МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ГОРЭЛЕКТРОТРАНСПОРТА ""УПРАВЛЕНИЕ КАЛУЖСКОГО ТРОЛЛЕЙБУСА"" Г.КАЛУГИ";;18.01.2024;18.01.2024;Работа комиссии;;18.01.2024;26.01.2024;
223-ФЗ;№32413185324;Прочие;Оказание услуг по технологическому обеспечению и сопровождению тренировочного мероприятия в формате основного государственного экзамена по математике 02.03.2024;;;1;Оказание услуг по технологическому обеспечению и сопровождению тренировочного мероприятия в формате основного государственного экзамена по математике 02.03.2024;3620482.65;RUB;;;;;62.02.20.190: Услуги консультативные в области компьютерных технологий прочие;62.02.20.190: Услуги консультативные в области компьютерных технологий прочие;"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ДОПОЛНИТЕЛЬНОГО ПРОФЕССИОНАЛЬНОГО ОБРАЗОВАНИЯ ГОРОДА МОСКВЫ ""МОСКОВСКИЙ ЦЕНТР КАЧЕСТВА ОБРАЗОВАНИЯ""";;17.01.2024;17.01.2024;Подача заявок;;17.01.2024;02.02.2024;
44-ФЗ;№0845200000324000001;Открытый конкурс в электронной форме;"Выполнение работ по развитию государственной информационной системы обеспечения градостроительной деятельности Ленинградской области в части интеграции с федеральной государственной информационной системы ""Единая цифровая платформа ""Национальная система пространственных данных""";;'242470312595647030100100050016201246';;;1699190.00;RUB;;;;;62.01.11.000: Услуги по проектированию и разработке информационных технологий для прикладных задач и тестированию программного обеспечения;62.01.11.000: Услуги по проектированию и разработке информационных технологий для прикладных задач и тестированию программного обеспечения;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ЛЕНИНГРАДСКОЙ ОБЛАСТИ ""ОПЕРАТОР ""ЭЛЕКТРОННОГО ПРАВИТЕЛЬСТВА""";"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ЛЕНИНГРАДСКОЙ ОБЛАСТИ ""ОПЕРАТОР ""ЭЛЕКТРОННОГО ПРАВИТЕЛЬСТВА""";17.01.2024;17.01.2024;Подача заявок;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;;02.02.2024;
223-ФЗ;№32413184349;Прочие;"Техническая поддержка  системы ""Галактика EАМ"" ";;;1;"Техническая поддержка  системы ""Галактика EАМ""";3914720.04;RUB;;;;;62.02.30.000: Услуги по технической поддержке информационных технологий;62.02.30.000: Услуги по технической поддержке информационных технологий;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАШКИРСКАЯ СОДОВАЯ КОМПАНИЯ""";;17.01.2024;17.01.2024;Работа комиссии;;17.01.2024;25.01.2024;
223-ФЗ;№32413185018;Прочие;Оказание услуг по технической поддержке Кольца сайтов Федерального государственного унитарного предприятия «Главное производственно-коммерческое  управление  по обслуживанию дипломатического корпуса при Министерстве иностранных дел Российской Федерации»;;;1;"Оказание услуг по технической поддержке Кольца сайтов Федерального государственного унитарного предприятия ""Главное производственно-коммерческое управление по обслуживание дипломатического корпуса при Министерстве иностранных дел Российской Федерации";5000000.00;RUB;;;;;63.12.10.000: Содержание порталов в информационно-коммуникационной сети Интернет;63.12.10.000: Содержание порталов в информационно-коммуникационной сети Интернет;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГЛАВНОЕ ПРОИЗВОДСТВЕННО-КОММЕРЧЕСКОЕ УПРАВЛЕНИЕ ПО ОБСЛУЖИВАНИЮ ДИПЛОМАТИЧЕСКОГО КОРПУСА ПРИ МИНИСТЕРСТВЕ ИНОСТРАННЫХ ДЕЛ РОССИЙСКОЙ ФЕДЕРАЦИИ""";;17.01.2024;17.01.2024;Работа комиссии;;17.01.2024;29.01.2024;
